Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Nuttin' Better - R,149.43,0.0,149.43,0.21153737259343147,17.0,0.056856187290969896,0.2066461998008629,0.5171840930329146,8.790000000000001
Banana's A Whey - R,70.32,0.0,70.32,0.09954699886749714,8.0,0.026755852842809364,0.09724527049452371,0.243380749662548,8.79
Ripped Berry - R,42.81,0.0,42.81,0.06060305775764439,5.0,0.016722408026755852,0.05920179223365416,0.14816737618108192,8.562000000000001
Strawberry Storm - R,26.37,0.0,26.37,0.03733012457531144,3.0,0.010033444816053512,0.03646697643544639,0.09126778112345552,8.790000000000001
High Impact Acai - R,102.19,-5.0,97.19,0.13758493771234426,12.0,0.04013377926421405,0.13440369509901534,0.4459075059643971,8.099166666666667
Acai Avalanche - R,83.61,0.0,83.61,0.11836070215175536,9.0,0.030100334448160536,0.11562396282774641,0.383602495870802,9.29
Mind Over Matcha - R,37.16,0.0,37.16,0.05260475651189127,4.0,0.013377926421404682,0.05138842792344284,0.17048999816480087,9.29
Pomegranate Punch - R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tropical Tornado - R,49.74,0.0,49.74,0.07041336353340882,6.0,0.020066889632107024,0.0687852638566213,0.5665148063781321,8.290000000000001
Strawberry Sunshine - R,41.45,0.0,41.45,0.058677802944507355,3.0,0.010033444816053512,0.057321053213851086,0.4720956719817767,13.816666666666668
Strawberry Sunshine - S,35.34,0.0,35.34,0.05002831257078143,6.0,0.020066889632107024,0.04887155658811815,0.40250569476082004,5.890000000000001
Mango Hurricane - R,33.16,0.0,33.16,0.04694224235560588,4.0,0.013377926421404682,0.04585684257108086,0.3776765375854213,8.29
Tropical Tornado - S,23.56,-11.78,11.78,0.01667610419026047,4.0,0.013377926421404682,0.01629051886270605,0.13416856492027332,2.945
Very Berry - S,5.12,0.0,5.12,0.007248018120045299,1.0,0.0033444816053511705,0.007080429251023342,0.05831435079726651,5.12
Hawaiian Sunset - S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mango Hurricane - S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pirates Nectar - S,-5.89,0.0,-5.89,-0.008338052095130236,-1.0,-0.0033444816053511705,-0.008145259431353025,-0.06708428246013666,5.89
Hawaiian Sunset - R,-24.87,0.0,-24.87,-0.03520668176670441,-3.0,-0.010033444816053512,-0.03439263192831065,-0.28325740318906606,8.290000000000001
Very Berry - R,-24.87,0.0,-24.87,-0.03520668176670441,-3.0,-0.010033444816053512,-0.03439263192831065,-0.28325740318906606,8.290000000000001
Pirates Nectar - R,-33.16,0.0,-33.16,-0.04694224235560588,-4.0,-0.013377926421404682,-0.04585684257108086,-0.3776765375854213,8.29
Funky Monkey - R,82.9,0.0,82.9,0.11735560588901471,11.0,0.03678929765886288,0.11464210642770217,1.1184565569347005,7.536363636363637
Oatrageous Mocha - R,24.87,8.29,33.16,0.04694224235560588,3.0,0.010033444816053512,0.04585684257108086,0.44738262277388013,11.053333333333333
Pineapple Freeze - R,16.58,0.0,16.58,0.02347112117780294,2.0,0.006688963210702341,0.02292842128554043,0.22369131138694007,8.29
Berry Cream Sensation - S,5.89,0.0,5.89,0.008338052095130236,1.0,0.0033444816053511705,0.008145259431353025,0.07946573124662708,5.89
Oatrageous Mocha - S,5.29,0.0,5.29,0.007488674971687428,1.0,0.0033444816053511705,0.007315521628498726,0.07137075013491635,5.29
Canadian Colada - R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pea (Not) Butter 2.0 - R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Funky Monkey - S,-5.89,0.0,-5.89,-0.008338052095130236,0.0,0.0,-0.008145259431353025,-0.07946573124662708,0.0
Mangosicle - S ,-10.58,0.0,-10.58,-0.014977349943374857,-2.0,-0.006688963210702341,-0.014631043256997453,-0.1427415002698327,5.29
Pineapple Freeze - S,-11.78,0.0,-11.78,-0.01667610419026047,-2.0,-0.006688963210702341,-0.01629051886270605,-0.15893146249325416,5.89
Mangosicle - R,-16.58,0.0,-16.58,-0.02347112117780294,-2.0,-0.006688963210702341,-0.02292842128554043,-0.22369131138694007,8.29
Berry Cream Sensation - R,-24.87,0.0,-24.87,-0.03520668176670441,-3.0,-0.010033444816053512,-0.03439263192831065,-0.33553696708041014,8.290000000000001
Tropi-Kale - R,27.27,-9.09,18.18,0.0257361268403171,3.0,0.010033444816053512,0.025141055426485225,0.7490729295426453,6.06
Coco Crush - R,18.18,0.0,18.18,0.0257361268403171,2.0,0.006688963210702341,0.025141055426485225,0.7490729295426453,9.09
Tropi-Kale - S,12.18,0.0,12.18,0.017242355605889013,1.0,0.0033444816053511705,0.016843677397942246,0.5018541409147095,12.18
Spinach is in it - S,-6.09,0.0,-6.09,-0.008621177802944507,-1.0,-0.0033444816053511705,-0.008421838698971123,-0.25092707045735474,6.09
Spinach is in it - R,-9.09,0.0,-9.09,-0.01286806342015855,0.0,0.0,-0.012570527713242612,-0.37453646477132263,0.0
Wildberry Rush - R,-9.09,0.0,-9.09,-0.01286806342015855,-1.0,-0.0033444816053511705,-0.012570527713242612,-0.37453646477132263,9.09
Lemon Berry - R,17.98,0.0,17.98,0.025453001132502828,2.0,0.006688963210702341,0.024864476158867128,0.6666666666666667,8.99
Gingerbread - R,8.99,0.0,8.99,0.012726500566251414,1.0,0.0033444816053511705,0.012432238079433564,0.33333333333333337,8.99
$ Whey Protein,22.75,0.0,22.75,0.03220554926387315,13.0,0.043478260869565216,0.031460891691558794,0.8666666666666667,1.75
