Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Booster Ball (3),6.75,0.0,6.75,0.0026617558913530396,1.0,0.0010775862068965517,0.1193211949796712,0.24770642201834864,6.75
Booster Ball (1),5.5,0.0,5.5,0.002168838133695069,2.0,0.0021551724137931034,0.0972246773908432,0.2018348623853211,2.75
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.0010775862068965517,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,4.0,0.004310344827586207,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.0010775862068965517,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,5.0,0.005387931034482759,0.0,0.0,0.0
Drink - Bottled Water - 500 ml,9.96,0.0,9.96,0.003927568693018708,4.0,0.004310344827586207,0.7296703296703297,0.7296703296703297,2.49
"""Protein & Co"" Bar",3.69,0.0,3.69,0.0014550932206063283,1.0,0.0010775862068965517,0.2703296703296703,0.2703296703296703,3.69
Condiments (Retail/Merchandise),0.0,0.0,0.0,0.0,1.0,0.0010775862068965517,0.0,-,0.0
Chocolate Peanut - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.0010775862068965517,0.0,0.0,0.0
Mango Teazer - TB,9.98,0.0,9.98,0.003935455377141235,2.0,0.0021551724137931034,1.0,1.0,4.99
$ Ginger,0.75,0.0,0.75,0.00029575065459478214,1.0,0.0010775862068965517,0.5,0.5,0.75
$ Spinach,0.75,0.0,0.75,0.00029575065459478214,1.0,0.0010775862068965517,0.5,0.5,0.75
Add Ginger,0.0,0.0,0.0,0.0,1.0,0.0010775862068965517,0.0,0.0,0.0
ALLERGY: milk/dairy,0.0,0.0,0.0,0.0,1.0,0.0010775862068965517,0.0,0.0,0.0
No Banana,0.0,0.0,0.0,0.0,2.0,0.0021551724137931034,0.0,0.0,0.0
