Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Strawberry Sunshine - R,140.93,-8.29,132.64,0.06127662719843298,17.0,0.0208078335373317,0.0666737039997185,0.20246672365368173,7.80235294117647
Mango Hurricane - R,116.06,0.0,116.06,0.053617048798628865,15.0,0.01835985312117503,0.05833949099975369,0.17715838319697155,7.737333333333334
Tropical Tornado - R,82.9,0.0,82.9,0.03829789199902062,11.0,0.01346389228886169,0.041671064999824065,0.1265417022835511,7.536363636363637
Strawberry Sunshine - S,64.79,0.0,64.79,0.029931488813227332,11.0,0.01346389228886169,0.03256777203062245,0.09889791183294665,5.890000000000001
Very Berry - R,58.03,0.0,58.03,0.026808524399314432,7.0,0.008567931456548347,0.029169745499876845,0.08857919159848578,8.290000000000001
Hawaiian Sunset - R,49.74,0.0,49.74,0.02297873519941237,6.0,0.0073439412484700125,0.02500263899989444,0.07592502137013067,8.290000000000001
Mango Hurricane - S,47.12,0.0,47.12,0.021768355500528965,9.0,0.011015911872705019,0.023685652385907235,0.07192575406032482,5.235555555555555
Very Berry - S,41.23,0.0,41.23,0.019047311062962844,7.0,0.008567931456548347,0.02072494583766883,0.06293503480278421,5.89
Pirates Nectar - R,33.16,0.0,33.16,0.015319156799608245,4.0,0.004895960832313341,0.016668425999929626,0.050616680913420434,8.29
Tropical Tornado - S,29.45,0.0,29.45,0.013605222187830604,5.0,0.006119951040391677,0.014803532741192022,0.04495359628770301,5.89
Hawaiian Sunset - S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuttin' Better - R,175.8,0.0,175.8,0.08121555384110765,20.0,0.02447980416156671,0.08836879646524815,0.3225806451612903,8.790000000000001
Ripped Berry - R,149.43,0.0,149.43,0.0690332207649415,17.0,0.0208078335373317,0.07511347699546092,0.27419354838709675,8.790000000000001
Strawberry Storm - R,140.64,0.0,140.64,0.06497244307288612,16.0,0.019583843329253364,0.07069503717219851,0.25806451612903225,8.79
Banana's A Whey - R,70.32,0.0,70.32,0.03248622153644306,8.0,0.009791921664626682,0.035347518586099254,0.12903225806451613,8.79
Banango Burst - R,8.79,0.0,8.79,0.004060777692055382,1.0,0.0012239902080783353,0.004418439823262407,0.016129032258064516,8.79
