Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Booster Ball (4),8.5,0.0,8.5,0.002838139249128525,1.0,0.000877963125548727,0.09587187006541846,0.10483473112974839,8.5
Lemon & Ginger Shot - D,4.29,0.0,4.29,0.0014324255739719262,1.0,0.000877963125548727,0.048387096774193554,0.5659630606860159,4.29
Lemon & Ginger Shot - S,3.29,0.0,3.29,0.001098526838780335,1.0,0.000877963125548727,0.0371080532370855,0.4340369393139842,3.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,2.0,0.001755926251097454,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,10.0,0.00877963125548727,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.0052677787532923615,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,17.0,0.014925373134328358,0.0,0.0,0.0
Mango Teazer - TB,34.93,0.0,34.93,0.01166308282024228,7.0,0.006145741878841089,1.0,1.0,4.99
Drink - Bottled Water - 500 ml,12.45,0.0,12.45,0.00415703925313531,5.0,0.004389815627743635,1.0,1.0,2.4899999999999998
$ Kale,0.75,0.0,0.75,0.0002504240513936934,1.0,0.000877963125548727,0.5,0.5,0.75
$ Spinach,0.75,0.0,0.75,0.0002504240513936934,1.0,0.000877963125548727,0.5,0.5,0.75
