Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Mango Hurricane - R,157.51,0.0,157.51,0.0832958746040392,19.0,0.027417027417027416,0.08556931217506099,0.18709761718100398,8.29
Strawberry Sunshine - R,124.35,0.0,124.35,0.06575990100318885,15.0,0.021645021645021644,0.06755472013820604,0.1477086451428979,8.29
Tropical Tornado - R,107.77,0.0,107.77,0.056991914202763665,13.0,0.01875901875901876,0.05854742411977857,0.12801415912384484,8.29
Very Berry - R,99.48,0.0,99.48,0.05260792080255108,12.0,0.017316017316017316,0.05404377611056484,0.11816691611431832,8.290000000000001
Hawaiian Sunset - R,82.9,-8.29,74.61,0.039455940601913306,10.0,0.01443001443001443,0.040532832082923624,0.08862518708573873,7.461
Mango Hurricane - S,76.57,0.0,76.57,0.04049244567602871,13.0,0.01875901875901876,0.04159762702840721,0.09095336516760506,5.89
Strawberry Sunshine - S,53.01,0.0,53.01,0.02803323162186603,9.0,0.012987012987012988,0.028798357173512684,0.06296771434680351,5.89
Very Berry - S,53.01,0.0,53.01,0.02803323162186603,9.0,0.012987012987012988,0.028798357173512684,0.06296771434680351,5.89
Tropical Tornado - S,41.23,0.0,41.23,0.021803624594784687,7.0,0.010101010101010102,0.02239872224606542,0.04897488893640273,5.89
Hawaiian Sunset - S,29.45,0.0,29.45,0.015574017567703349,5.0,0.007215007215007215,0.01599908731861816,0.03498206352600195,5.89
Pirates Nectar - R,24.87,0.0,24.87,0.01315198020063777,3.0,0.004329004329004329,0.01351094402764121,0.02954172902857958,8.290000000000001
Banana's A Whey - R,79.11,0.0,79.11,0.04183567163942316,9.0,0.012987012987012988,0.042977514355717575,0.34615384615384615,8.79
Nuttin' Better - R,52.74,0.0,52.74,0.02789044775961544,6.0,0.008658008658008658,0.02865167623714505,0.23076923076923075,8.790000000000001
Strawberry Storm - R,52.74,0.0,52.74,0.02789044775961544,6.0,0.008658008658008658,0.02865167623714505,0.23076923076923075,8.790000000000001
Ripped Berry - R,43.95,0.0,43.95,0.023242039799679533,5.0,0.007215007215007215,0.023876396864287542,0.1923076923076923,8.790000000000001
High Impact Acai - R,74.32,0.0,74.32,0.03930258015727378,8.0,0.011544011544011544,0.04037528589201023,0.3333333333333333,9.29
