Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
High Impact Acai - R,167.22,-9.29,157.93,0.06134109111247487,18.0,0.01787487586891758,0.06597873540409,0.5151515151515151,8.773888888888889
Mind Over Matcha - R,83.61,0.0,83.61,0.03247469529483964,9.0,0.00893743793445879,0.03492991874334176,0.2727272727272727,9.29
Pomegranate Punch - R,46.45,0.0,46.45,0.01804149738602202,5.0,0.004965243296921549,0.019405510412967647,0.15151515151515152,9.290000000000001
Acai Avalanche - R,18.58,0.0,18.58,0.007216598954408807,2.0,0.0019860973187686196,0.007762204165187058,0.0606060606060606,9.29
Pineapple Freeze - R,58.03,0.0,58.03,0.0225392485104598,7.0,0.006951340615690168,0.02424331042550081,0.28373753178173283,8.290000000000001
Funky Monkey - R,41.45,0.0,41.45,0.016099463221757003,7.0,0.006951340615690168,0.01731665030392915,0.2026696655583806,5.921428571428572
Funky Monkey - S,35.34,0.0,35.34,0.01372629747302515,6.0,0.005958291956305859,0.014764063250684105,0.17279483669078818,5.890000000000001
Canadian Colada - R,24.87,0.0,24.87,0.0096596779330542,3.0,0.0029791459781529296,0.01038999018235749,0.12160179933502836,8.290000000000001
Canadian Colada - S,11.78,0.0,11.78,0.004575432491008382,2.0,0.0019860973187686196,0.004921354416894701,0.05759827889692939,5.89
Berry Cream Sensation - R,8.29,0.0,8.29,0.0032198926443513997,1.0,0.0009930486593843098,0.003463330060785829,0.040533933111676114,8.29
Oatrageous Mocha - R,8.29,0.0,8.29,0.0032198926443513997,1.0,0.0009930486593843098,0.003463330060785829,0.040533933111676114,8.29
Berry Cream Sensation - S,5.89,0.0,5.89,0.002287716245504191,1.0,0.0009930486593843098,0.0024606772084473506,0.028799139448464694,5.89
Pineapple Freeze - S,5.89,0.0,5.89,0.002287716245504191,1.0,0.0009930486593843098,0.0024606772084473506,0.028799139448464694,5.89
Mangosicle - S ,5.29,0.0,5.29,0.0020546721457923895,1.0,0.0009930486593843098,0.002210013995362731,0.02586544103266184,5.29
Oatrageous Mocha - S,5.29,0.0,5.29,0.0020546721457923895,1.0,0.0009930486593843098,0.002210013995362731,0.02586544103266184,5.29
Pea (Not) Butter 2.0 - S,-5.89,0.0,-5.89,-0.002287716245504191,-1.0,-0.0009930486593843098,-0.0024606772084473506,-0.028799139448464694,5.89
Tropi-Kale - R,54.54,0.0,54.54,0.021183708663802817,6.0,0.005958291956305859,0.022785286069391935,0.3208612777973879,9.09
Spinach is in it - R,45.45,0.0,45.45,0.017653090553169017,5.0,0.004965243296921549,0.01898773839115995,0.26738439816448994,9.09
Tropi-Kale - S,36.54,0.0,36.54,0.014192385672448753,7.0,0.006951340615690168,0.015265389676853343,0.21496646664313446,5.22
Coco Crush - S,12.18,0.0,12.18,0.004730795224149584,2.0,0.0019860973187686196,0.005088463225617781,0.07165548888104482,6.09
Spinach is in it - S,12.18,0.0,12.18,0.004730795224149584,2.0,0.0019860973187686196,0.005088463225617781,0.07165548888104482,6.09
Coco Crush - R,9.09,0.0,9.09,0.003530618110633803,1.0,0.0009930486593843098,0.0037975476782319893,0.05347687963289798,9.09
Brazilian Thunder - R,44.95,0.0,44.95,0.017458887136742516,5.0,0.004965243296921549,0.0187788523802561,0.27278795970384756,8.99
Pomegranate Passion - R,26.97,0.0,26.97,0.010475332282045507,3.0,0.0029791459781529296,0.011267311428153657,0.16367277582230852,8.99
Brazilian Thunder - S,23.96,0.0,23.96,0.009306227715157968,4.0,0.003972194637537239,0.010009817642512483,0.1454059958732856,5.99
Ocean Mist - R,17.98,0.0,17.98,0.006983554854697005,2.0,0.0019860973187686196,0.007511540952102439,0.10911518388153903,8.99
Matcha Monsoon - S,17.97,0.0,17.97,0.006979670786368475,3.0,0.0029791459781529296,0.007507363231884361,0.10905449690496419,5.989999999999999
Pomegranate Passion - S,17.97,0.0,17.97,0.006979670786368475,3.0,0.0029791459781529296,0.007507363231884361,0.10905449690496419,5.989999999999999
Matcha Monsoon - R,8.99,0.0,8.99,0.0034917774273485027,1.0,0.0009930486593843098,0.0037557704760512196,0.05455759194076951,8.99
Ocean Mist - S,5.99,0.0,5.99,0.002326556928789492,2.0,0.0019860973187686196,0.002502454410628121,0.0363514989683214,2.995
Lemon Berry - R,44.95,0.0,44.95,0.017458887136742516,5.0,0.004965243296921549,0.0187788523802561,0.789566133848586,8.99
Lemon Berry - S,11.98,0.0,11.98,0.004653113857578984,2.0,0.0019860973187686196,0.005004908821256242,0.210433866151414,5.99
$ Whey Protein,36.75,0.0,36.75,0.014273951107347884,21.0,0.020854021847070508,0.01535312180143296,0.6901408450704225,1.75
$ Chia Seeds,6.0,0.0,6.0,0.002330440997118022,6.0,0.005958291956305859,0.0025066321308461975,0.11267605633802817,1.0
$ Add Matcha,2.0,0.0,2.0,0.0007768136657060073,2.0,0.0019860973187686196,0.0008355440436153992,0.03755868544600939,1.0
$ Strawberry,1.5,0.0,1.5,0.0005826102492795055,2.0,0.0019860973187686196,0.0006266580327115494,0.028169014084507043,0.75
$ Collagen,1.0,0.0,1.0,0.0003884068328530036,1.0,0.0009930486593843098,0.0004177720218076996,0.018779342723004695,1.0
$ Energy Booster,1.0,0.0,1.0,0.0003884068328530036,2.0,0.0019860973187686196,0.0004177720218076996,0.018779342723004695,0.5
$ Hemp Hearts,1.0,0.0,1.0,0.0003884068328530036,1.0,0.0009930486593843098,0.0004177720218076996,0.018779342723004695,1.0
$ Pea Protein,1.0,0.0,1.0,0.0003884068328530036,1.0,0.0009930486593843098,0.0004177720218076996,0.018779342723004695,1.0
$ Blueberry,0.75,0.0,0.75,0.00029130512463975273,1.0,0.0009930486593843098,0.0003133290163557747,0.014084507042253521,0.75
$ Lemon,0.75,0.0,0.75,0.00029130512463975273,1.0,0.0009930486593843098,0.0003133290163557747,0.014084507042253521,0.75
$ Add Honey,0.5,0.0,0.5,0.0001942034164265018,1.0,0.0009930486593843098,0.0002088860109038498,0.009389671361502348,0.5
$ Power Booster,0.5,0.0,0.5,0.0001942034164265018,1.0,0.0009930486593843098,0.0002088860109038498,0.009389671361502348,0.5
$ Warrior Booster,0.5,0.0,0.5,0.0001942034164265018,1.0,0.0009930486593843098,0.0002088860109038498,0.009389671361502348,0.5
Add Coconut Water,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
Add On Veg,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
Add Pineapple Juice,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
Add Strawberry,0.0,0.0,0.0,0.0,5.0,0.004965243296921549,0.0,0.0,0.0
Add Vanilla Almond Milk,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,4.0,0.003972194637537239,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,2.0,0.0019860973187686196,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,26.0,0.025819265143992055,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
No Pineapple Juice,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
No POG Juice,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
No Skim Milk,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,7.0,0.006951340615690168,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,13.0,0.012909632571996028,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
Booster Ball (3),47.25,-3.72,43.53,0.016907349434091248,7.0,0.006951340615690168,0.46645949421345906,0.48893631360215656,6.218571428571429
Booster Ball (2),40.0,0.0,40.0,0.015536273314120145,8.0,0.007944389275074478,0.4286326618088298,0.44928675727282935,5.0
Booster Ball (1),5.5,0.0,5.5,0.00213623758069152,2.0,0.0019860973187686196,0.0589369909987141,0.06177692912501404,2.75
Lemon & Ginger Shot - D,4.29,0.0,4.29,0.0016662653129393857,1.0,0.0009930486593843098,0.045970852978996994,1.0,4.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.005958291956305859,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,9.0,0.00893743793445879,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,11.0,0.010923535253227408,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,13.0,0.012909632571996028,0.0,0.0,0.0
Artisan Grilled Cheese,13.18,0.0,13.18,0.005119202057002588,2.0,0.0019860973187686196,0.2462630792227205,0.4284785435630689,6.59
Chicken Quesadilla,8.79,0.0,8.79,0.0034140960607779015,3.0,0.0029791459781529296,0.16423766816143498,0.28576072821846554,2.9299999999999997
Chipotle Chicken Wrap,8.79,0.0,8.79,0.0034140960607779015,3.0,0.0029791459781529296,0.16423766816143498,0.28576072821846554,2.9299999999999997
Chipotle Chicken Panini,0.0,0.0,0.0,0.0,2.0,0.0019860973187686196,0.0,0.0,0.0
Pesto Chicken Panini,0.0,0.0,0.0,0.0,2.0,0.0019860973187686196,0.0,0.0,0.0
Egg White & Cheese Wrap,22.76,0.0,22.76,0.008840139515734364,4.0,0.003972194637537239,0.42526158445440965,1.0,5.69
Mango Teazer - TB,24.95,0.0,24.95,0.009690750479682441,5.0,0.004965243296921549,1.0,1.0,4.99
"""Protein & Co"" Bar",3.69,0.0,3.69,0.0014332212132275833,1.0,0.0009930486593843098,0.5970873786407768,0.5970873786407768,3.69
Drink - Bottled Water - 500 ml,2.49,0.0,2.49,0.0009671330138039791,1.0,0.0009930486593843098,0.40291262135922334,0.40291262135922334,2.49
Condiments (Retail/Merchandise),0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,-,0.0
Caramel Cashew - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
$ Spinach,1.5,0.0,1.5,0.0005826102492795055,2.0,0.0019860973187686196,0.5,0.5,0.75
$ Ginger,0.75,0.0,0.75,0.00029130512463975273,1.0,0.0009930486593843098,0.25,0.25,0.75
$ Kale,0.75,0.0,0.75,0.00029130512463975273,1.0,0.0009930486593843098,0.25,0.25,0.75
No Banana,0.0,0.0,0.0,0.0,3.0,0.0029791459781529296,0.0,0.0,0.0
No Pineapple,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
No Strawberry,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
Split In 2 Cups,0.0,0.0,0.0,0.0,1.0,0.0009930486593843098,0.0,0.0,0.0
