Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Gingerbread - R,8.99,0.0,8.99,0.006673793297997118,1.0,0.001941747572815534,0.007038338983316239,0.13637742718446602,8.99
$ Whey Protein,21.0,0.0,21.0,0.015589506035365904,12.0,0.02330097087378641,0.016441058804186986,0.6511627906976745,1.75
$ Chia Seeds,3.0,0.0,3.0,0.0022270722907665576,3.0,0.005825242718446602,0.0023487226863124267,0.09302325581395349,1.0
$ Add WowButter,1.5,0.0,1.5,0.0011135361453832788,2.0,0.003883495145631068,0.0011743613431562134,0.046511627906976744,0.75
$ Strawberry,1.5,0.0,1.5,0.0011135361453832788,2.0,0.003883495145631068,0.0011743613431562134,0.046511627906976744,0.75
$ Collagen,1.0,0.0,1.0,0.0007423574302555192,1.0,0.001941747572815534,0.0007829075621041422,0.031007751937984496,1.0
$ Hemp Hearts,1.0,0.0,1.0,0.0007423574302555192,1.0,0.001941747572815534,0.0007829075621041422,0.031007751937984496,1.0
$ Warrior Booster,1.0,0.0,1.0,0.0007423574302555192,2.0,0.003883495145631068,0.0007829075621041422,0.031007751937984496,0.5
$ Blueberry,0.75,0.0,0.75,0.0005567680726916394,1.0,0.001941747572815534,0.0005871806715781067,0.023255813953488372,0.75
$ Density Booster,0.5,0.0,0.5,0.0003711787151277596,1.0,0.001941747572815534,0.0003914537810520711,0.015503875968992248,0.5
$ Energy Booster,0.5,0.0,0.5,0.0003711787151277596,1.0,0.001941747572815534,0.0003914537810520711,0.015503875968992248,0.5
$ Wilderness Booster,0.5,0.0,0.5,0.0003711787151277596,1.0,0.001941747572815534,0.0003914537810520711,0.015503875968992248,0.5
Combo Booster,0.0,0.0,0.0,0.0,2.0,0.003883495145631068,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,2.0,0.003883495145631068,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,18.0,0.03495145631067961,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,1.0,0.001941747572815534,0.0,0.0,0.0
No Pineapple Juice,0.0,0.0,0.0,0.0,1.0,0.001941747572815534,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,6.0,0.011650485436893204,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,3.0,0.005825242718446602,0.0,0.0,0.0
Booster Ball (2),10.0,0.0,10.0,0.007423574302555192,2.0,0.003883495145631068,0.3252032520325203,0.3252032520325203,5.0
Booster Ball (4),8.5,0.0,8.5,0.006310038157171913,1.0,0.001941747572815534,0.2764227642276423,0.2764227642276423,8.5
Booster Ball (3),6.75,0.0,6.75,0.005010912654224754,1.0,0.001941747572815534,0.21951219512195122,0.21951219512195122,6.75
Booster Ball (1),5.5,0.0,5.5,0.0040829658664053555,2.0,0.003883495145631068,0.17886178861788618,0.17886178861788618,2.75
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.001941747572815534,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,8.0,0.015533980582524271,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.005825242718446602,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.001941747572815534,0.0,0.0,0.0
Mango Teazer - TB,19.96,-4.99,14.97,0.011113090730925123,4.0,0.007766990291262136,1.0,1.0,3.7425
Chipotle Chicken Panini,8.79,0.0,8.79,0.006525321811946014,1.0,0.001941747572815534,0.5715214564369311,0.5715214564369311,8.79
Artisan Grilled Cheese,6.59,0.0,6.59,0.004892135465383872,1.0,0.001941747572815534,0.4284785435630689,0.4284785435630689,6.59
Drink - Bottled Water - 500 ml,4.98,0.0,4.98,0.003696940002672486,2.0,0.003883495145631068,0.5743944636678201,0.5743944636678201,2.49
"""Protein & Co"" Bar",3.69,0.0,3.69,0.002739298917642866,1.0,0.001941747572815534,0.4256055363321799,0.4256055363321799,3.69
Condiments (Retail/Merchandise),0.0,0.0,0.0,0.0,1.0,0.001941747572815534,0.0,-,0.0
Hazelnut Nougat - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.001941747572815534,0.0,0.0,0.0
ALLERGY: milk/dairy,0.0,0.0,0.0,0.0,1.0,0.001941747572815534,0.0,0.0,0.0
