Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Ripped Berry - R,87.9,0.0,87.9,0.037838838403622885,11.0,0.012345679012345678,0.04016908488518222,0.29411764705882354,7.990909090909091
Strawberry Storm - R,70.32,0.0,70.32,0.030271070722898304,9.0,0.010101010101010102,0.03213526790814577,0.2352941176470588,7.813333333333333
Nuttin' Better - R,35.16,0.0,35.16,0.015135535361449152,5.0,0.005611672278338945,0.016067633954072885,0.1176470588235294,7.031999999999999
Funky Monkey - R,74.61,0.0,74.61,0.0321178126654642,9.0,0.010101010101010102,0.03409573860390722,0.3093668366712278,8.29
Funky Monkey - S,35.34,0.0,35.34,0.01521302103736101,6.0,0.006734006734006734,0.016149891465783158,0.14653563876103995,5.890000000000001
Canadian Colada - R,33.16,0.0,33.16,0.014274583406872977,4.0,0.004489337822671156,0.015153661601736543,0.137496371853879,8.29
Pineapple Freeze - R,33.16,0.0,33.16,0.014274583406872977,4.0,0.004489337822671156,0.015153661601736543,0.137496371853879,8.29
Canadian Colada - S,11.78,0.0,11.78,0.005071007012453669,2.0,0.002244668911335578,0.005383297155261052,0.048845212920346645,5.89
Oatrageous Mocha - S,10.58,0.0,10.58,0.0045544358397079645,2.0,0.002244668911335578,0.004834913743859247,0.04386946966869843,5.29
Berry Cream Sensation - R,8.29,0.0,8.29,0.003568645851718244,1.0,0.001122334455667789,0.0037884154004341358,0.03437409296346975,8.29
Mangosicle - R,8.29,0.0,8.29,0.003568645851718244,2.0,0.002244668911335578,0.0037884154004341358,0.03437409296346975,4.145
Pea (Not) Butter 2.0 - R,8.29,0.0,8.29,0.003568645851718244,1.0,0.001122334455667789,0.0037884154004341358,0.03437409296346975,8.29
Berry Cream Sensation - S,5.89,0.0,5.89,0.0025355035062268345,1.0,0.001122334455667789,0.002691648577630526,0.024422606460173323,5.89
Pea (Not) Butter 2.0 - S,5.89,0.0,5.89,0.0025355035062268345,1.0,0.001122334455667789,0.002691648577630526,0.024422606460173323,5.89
Pineapple Freeze - S,5.89,0.0,5.89,0.0025355035062268345,1.0,0.001122334455667789,0.002691648577630526,0.024422606460173323,5.89
Pomegranate Punch - R,74.32,0.0,74.32,0.031992974632050655,8.0,0.008978675645342313,0.033963212612818455,0.380952380952381,9.29
High Impact Acai - R,55.74,-9.29,46.45,0.01999560914503166,6.0,0.006734006734006734,0.021227007883011535,0.23809523809523814,7.741666666666667
Mind Over Matcha - R,55.74,-9.29,46.45,0.01999560914503166,7.0,0.007856341189674524,0.021227007883011535,0.23809523809523814,6.635714285714286
Acai Avalanche - R,27.87,0.0,27.87,0.011997365487018996,3.0,0.003367003367003367,0.01273620472980692,0.14285714285714288,9.290000000000001
Pomegranate Passion - R,44.95,0.0,44.95,0.01934989517909953,5.0,0.005611672278338945,0.02054152861875928,0.2586752604016804,8.99
Brazilian Thunder - R,26.97,0.0,26.97,0.011609937107459717,3.0,0.003367003367003367,0.012324917171255566,0.15520515624100822,8.99
Ocean Mist - R,26.97,0.0,26.97,0.011609937107459717,3.0,0.003367003367003367,0.012324917171255566,0.15520515624100822,8.99
Pomegranate Passion - S,23.96,0.0,23.96,0.010314204415822575,4.0,0.004489337822671156,0.010949388780989373,0.13788340910398802,5.99
Brazilian Thunder - S,17.97,0.0,17.97,0.00773565331186693,3.0,0.003367003367003367,0.00821204158574203,0.10341255682799101,5.989999999999999
Ocean Mist - S,17.97,0.0,17.97,0.00773565331186693,3.0,0.003367003367003367,0.00821204158574203,0.10341255682799101,5.989999999999999
Matcha Monsoon - R,8.99,0.0,8.99,0.0038699790358199056,1.0,0.001122334455667789,0.004108305723751856,0.051735052080336075,8.99
Matcha Monsoon - S,5.99,0.0,5.99,0.0025785511039556437,1.0,0.001122334455667789,0.0027373471952473433,0.034470852275997006,5.99
Tropi-Kale - R,63.63,0.0,63.63,0.027391186434841,7.0,0.007856341189674524,0.02907803038958071,0.4657444005270092,9.09
Tropi-Kale - S,42.63,0.0,42.63,0.018351190911791167,8.0,0.008978675645342313,0.019481320690049122,0.3120333772507686,5.32875
Spinach is in it - R,18.18,0.0,18.18,0.007826053267097429,2.0,0.002244668911335578,0.008308008682737344,0.13306982872200263,9.09
Coco Crush - S,6.09,0.0,6.09,0.002621598701684452,1.0,0.001122334455667789,0.00278304581286416,0.04457619675010979,6.09
Spinach is in it - S,6.09,0.0,6.09,0.002621598701684452,1.0,0.001122334455667789,0.00278304581286416,0.04457619675010979,6.09
$ Whey Protein,26.25,0.0,26.25,0.011299994403812293,15.0,0.016835016835016835,0.011995887124414484,0.7291666666666666,1.75
$ Collagen,2.0,0.0,2.0,0.0008609519545761748,2.0,0.002244668911335578,0.0009139723523363416,0.05555555555555555,1.0
$ Add WowButter,1.5,0.0,1.5,0.0006457139659321311,2.0,0.002244668911335578,0.0006854792642522563,0.041666666666666664,0.75
$ Blueberry,1.5,0.0,1.5,0.0006457139659321311,2.0,0.002244668911335578,0.0006854792642522563,0.041666666666666664,0.75
$ Chia Seeds,1.0,0.0,1.0,0.0004304759772880874,1.0,0.001122334455667789,0.0004569861761681708,0.027777777777777776,1.0
$ Pea Protein,1.0,0.0,1.0,0.0004304759772880874,1.0,0.001122334455667789,0.0004569861761681708,0.027777777777777776,1.0
$ Strawberry,0.75,0.0,0.75,0.00032285698296606553,1.0,0.001122334455667789,0.00034273963212612813,0.020833333333333332,0.75
$ Add Honey,0.5,0.0,0.5,0.0002152379886440437,1.0,0.001122334455667789,0.0002284930880840854,0.013888888888888888,0.5
$ Density Booster,0.5,0.0,0.5,0.0002152379886440437,1.0,0.001122334455667789,0.0002284930880840854,0.013888888888888888,0.5
$ Energy Booster,0.5,0.0,0.5,0.0002152379886440437,1.0,0.001122334455667789,0.0002284930880840854,0.013888888888888888,0.5
$ Power Booster,0.5,0.0,0.5,0.0002152379886440437,1.0,0.001122334455667789,0.0002284930880840854,0.013888888888888888,0.5
Add Chocolate Almond Milk,0.0,0.0,0.0,0.0,1.0,0.001122334455667789,0.0,0.0,0.0
Add Vanilla Almond Milk,0.0,0.0,0.0,0.0,1.0,0.001122334455667789,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,3.0,0.003367003367003367,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,4.0,0.004489337822671156,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,11.0,0.012345679012345678,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,1.0,0.001122334455667789,0.0,0.0,0.0
No Skim Milk,0.0,0.0,0.0,0.0,1.0,0.001122334455667789,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,5.0,0.005611672278338945,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,3.0,0.003367003367003367,0.0,0.0,0.0
Oat Nog - R,17.98,0.0,17.98,0.007739958071639811,2.0,0.002244668911335578,0.008216611447503712,0.6001335113484646,8.99
Lemon Berry - S,11.98,0.0,11.98,0.005157102207911287,2.0,0.002244668911335578,0.0054746943904946865,0.3998664886515354,5.99
Chipotle Chicken Wrap,17.58,0.0,17.58,0.007567767680724576,4.0,0.004489337822671156,0.37773957885689724,0.5,4.395
Chipotle Chicken Panini,8.79,0.0,8.79,0.003783883840362288,2.0,0.002244668911335578,0.18886978942844862,0.25,4.395
Pesto Chicken Panini,8.79,0.0,8.79,0.003783883840362288,2.0,0.002244668911335578,0.18886978942844862,0.25,4.395
Chicken Quesadilla,0.0,0.0,0.0,0.0,2.0,0.002244668911335578,0.0,0.0,0.0
Egg White & Cheese Wrap,11.38,0.0,11.38,0.004898816621538435,2.0,0.002244668911335578,0.24452084228620544,1.0,5.69
Booster Ball (2),20.0,0.0,20.0,0.008609519545761748,4.0,0.004489337822671156,0.45116174148432214,0.5298013245033113,5.0
Booster Ball (1),11.0,0.0,11.0,0.004735235750168962,4.0,0.004489337822671156,0.24813895781637718,0.2913907284768212,2.75
Booster Ball (3),6.75,0.0,6.75,0.00290571284669459,1.0,0.001122334455667789,0.15226708775095874,0.17880794701986755,6.75
Lemon Ginger Tumeric & Coconut S,6.58,0.0,6.58,0.0028325319305556153,2.0,0.002244668911335578,0.148432212948342,1.0,3.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.001122334455667789,0.0,0.0,0.0
Candy Cane - Booster Ball,0.0,0.0,0.0,0.0,5.0,0.005611672278338945,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,5.0,0.005611672278338945,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.001122334455667789,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.003367003367003367,0.0,0.0,0.0
Mango Teazer - TB,19.96,0.0,19.96,0.008592300506670226,4.0,0.004489337822671156,0.7691714836223507,0.7691714836223507,4.99
Almighty Acai Blend,5.99,0.0,5.99,0.0025785511039556437,1.0,0.001122334455667789,0.2308285163776493,0.2308285163776493,5.99
Drink - Bottled Water - 500 ml,14.94,0.0,14.94,0.006431311100684026,6.0,0.006734006734006734,1.0,1.0,2.4899999999999998
$ Kale,1.5,0.0,1.5,0.0006457139659321311,2.0,0.002244668911335578,0.5,0.5,0.75
$ Ginger,0.75,0.0,0.75,0.00032285698296606553,1.0,0.001122334455667789,0.25,0.25,0.75
$ Spinach,0.75,0.0,0.75,0.00032285698296606553,1.0,0.001122334455667789,0.25,0.25,0.75
ALLERGY: fruit,0.0,0.0,0.0,0.0,1.0,0.001122334455667789,0.0,0.0,0.0
ALLERGY: milk/dairy,0.0,0.0,0.0,0.0,2.0,0.002244668911335578,0.0,0.0,0.0
No Banana,0.0,0.0,0.0,0.0,3.0,0.003367003367003367,0.0,0.0,0.0
No Pineapple,0.0,0.0,0.0,0.0,1.0,0.001122334455667789,0.0,0.0,0.0
Split In 2 Cups,0.0,0.0,0.0,0.0,2.0,0.002244668911335578,0.0,0.0,0.0
