Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Oatrageous Mocha - S,10.58,0.0,10.58,0.003480434889879435,2.0,0.0017006802721088435,0.0036634222180671116,0.04899962949240459,5.29
Oatrageous Mocha - R,8.29,0.0,8.29,0.002727108245472638,1.0,0.0008503401360544217,0.002870488675593228,0.038393849573916256,8.29
Pineapple Freeze - R,8.29,0.0,8.29,0.002727108245472638,1.0,0.0008503401360544217,0.002870488675593228,0.038393849573916256,8.29
Funky Monkey - S,5.89,0.0,5.89,0.0019375956050463015,1.0,0.0008503401360544217,0.0020394666223454904,0.027278621711745086,5.89
Mangosicle - S ,5.29,0.0,5.29,0.0017402174449397175,2.0,0.0017006802721088435,0.0018317111090335558,0.024499814746202296,2.645
Brazilian Thunder - R,62.93,0.0,62.93,0.020701679359178906,7.0,0.005952380952380952,0.021790090754533396,0.2800249187914386,8.99
Ocean Mist - R,44.95,0.0,44.95,0.014786913827984935,5.0,0.004251700680272109,0.015564350538952427,0.20001779913674186,8.99
Pomegranate Passion - R,44.95,0.0,44.95,0.014786913827984935,8.0,0.006802721088435374,0.015564350538952427,0.20001779913674186,5.61875
Matcha Monsoon - R,35.96,0.0,35.96,0.011829531062387948,4.0,0.003401360544217687,0.012451480431161942,0.16001423930939349,8.99
Pomegranate Passion - S,17.97,0.0,17.97,0.005911475895192197,3.0,0.002551020408163265,0.006222277623692438,0.07996262181284207,5.989999999999999
Brazilian Thunder - S,5.99,0.0,5.99,0.001970491965064066,1.0,0.0008503401360544217,0.002074092541230813,0.026654207270947358,5.99
Matcha Monsoon - S,5.99,0.0,5.99,0.001970491965064066,1.0,0.0008503401360544217,0.002074092541230813,0.026654207270947358,5.99
Ocean Mist - S,5.99,0.0,5.99,0.001970491965064066,1.0,0.0008503401360544217,0.002074092541230813,0.026654207270947358,5.99
Tea Blend Combo ,12.69,0.0,12.69,0.004174548086254256,1.0,0.0008503401360544217,0.004394029106547415,0.0695037791652974,12.69
Tropi-Kale - R,81.81,0.0,81.81,0.026912512130532758,9.0,0.007653061224489796,0.02832746424008227,0.5618046971569839,9.09
Tropi-Kale - S,30.45,0.0,30.45,0.010016941625409148,6.0,0.00510204081632653,0.010543592300580676,0.20910589204779562,5.075
Spinach is in it - R,27.27,0.0,27.27,0.008970837376844253,3.0,0.002551020408163265,0.009442488080027423,0.18726823238566132,9.09
Spinach is in it - S,6.09,0.0,6.09,0.0020033883250818296,2.0,0.0017006802721088435,0.002108718460116135,0.04182117840955912,3.045
$ Whey Protein,45.5,0.0,45.5,0.014967843808082635,26.0,0.022108843537414966,0.0157547930928217,0.7250996015936255,1.75
$ Hemp Hearts,3.0,0.0,3.0,0.000986890800532921,3.0,0.002551020408163265,0.0010387775665596725,0.04780876494023904,1.0
$ Mango,3.0,0.0,3.0,0.000986890800532921,4.0,0.003401360544217687,0.0010387775665596725,0.04780876494023904,0.75
$ Chia Seeds,2.0,0.0,2.0,0.0006579272003552808,2.0,0.0017006802721088435,0.0006925183777064483,0.03187250996015936,1.0
$ Collagen,2.0,0.0,2.0,0.0006579272003552808,2.0,0.0017006802721088435,0.0006925183777064483,0.03187250996015936,1.0
$ Power Booster,1.5,0.0,1.5,0.0004934454002664605,3.0,0.002551020408163265,0.0005193887832798363,0.02390438247011952,0.5
