Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Pomegranate Passion - R,53.94,0.0,53.94,0.021773968925470375,7.0,0.007407407407407408,0.023265543790032133,0.20456614077669905,7.7057142857142855
Brazilian Thunder - R,35.96,0.0,35.96,0.014515979283646918,4.0,0.004232804232804233,0.01551036252668809,0.13637742718446605,8.99
Pomegranate Passion - S,17.97,0.0,17.97,0.007253952940131677,3.0,0.0031746031746031746,0.0077508680368349545,0.06815078883495146,5.989999999999999
Matcha Monsoon - S,11.98,0.0,11.98,0.004835968626754452,2.0,0.0021164021164021165,0.00516724535788997,0.04543385922330098,5.99
Ocean Mist - S,11.98,0.0,11.98,0.004835968626754452,2.0,0.0021164021164021165,0.00516724535788997,0.04543385922330098,5.99
Brazilian Thunder - S,5.99,0.0,5.99,0.002417984313377226,1.0,0.0010582010582010583,0.002583622678944985,0.02271692961165049,5.99
Funky Monkey - R,66.32,0.0,66.32,0.026771405619896094,8.0,0.008465608465608466,0.028605318208285706,0.2920299427564949,8.29
Oatrageous Mocha - R,49.74,0.0,49.74,0.02007855421492207,6.0,0.006349206349206349,0.021453988656214285,0.21902245706737122,8.290000000000001
Berry Cream Sensation - S,17.67,0.0,17.67,0.007132851889378227,3.0,0.0031746031746031746,0.007621471241562252,0.07780713342140028,5.890000000000001
Funky Monkey - S,17.67,0.0,17.67,0.007132851889378227,3.0,0.0031746031746031746,0.007621471241562252,0.07780713342140028,5.890000000000001
Mangosicle - R,16.58,0.0,16.58,0.006692851404974024,2.0,0.0021164021164021165,0.0071513295520714264,0.07300748568912373,8.29
Pineapple Freeze - R,16.58,0.0,16.58,0.006692851404974024,2.0,0.0021164021164021165,0.0071513295520714264,0.07300748568912373,8.29
Canadian Colada - S,11.78,0.0,11.78,0.004755234592918818,2.0,0.0021164021164021165,0.005080980827708167,0.051871422280933506,5.89
Berry Cream Sensation - R,8.29,0.0,8.29,0.003346425702487012,2.0,0.0021164021164021165,0.0035756647760357132,0.036503742844561864,4.145
Canadian Colada - R,8.29,0.0,8.29,0.003346425702487012,1.0,0.0010582010582010583,0.0035756647760357132,0.036503742844561864,8.29
Pea (Not) Butter 2.0 - R,8.29,0.0,8.29,0.003346425702487012,1.0,0.0010582010582010583,0.0035756647760357132,0.036503742844561864,8.29
Pineapple Freeze - S,5.89,0.0,5.89,0.002377617296459409,1.0,0.0010582010582010583,0.0025404904138540837,0.025935711140466753,5.89
Mind Over Matcha - R,74.32,0.0,74.32,0.030000766973321435,8.0,0.008465608465608466,0.03205589941555781,0.42105263157894735,9.29
High Impact Acai - R,46.45,0.0,46.45,0.0187504793583259,5.0,0.005291005291005291,0.020034937134723634,0.26315789473684215,9.290000000000001
Acai Avalanche - R,27.87,0.0,27.87,0.01125028761499554,3.0,0.0031746031746031746,0.01202096228083418,0.15789473684210528,9.290000000000001
Pomegranate Punch - R,27.87,0.0,27.87,0.01125028761499554,3.0,0.0031746031746031746,0.01202096228083418,0.15789473684210528,9.290000000000001
Tropi-Kale - R,54.54,0.0,54.54,0.022016171026977276,6.0,0.006349206349206349,0.02352433738057754,0.4995877988458368,9.09
Spinach is in it - R,27.27,0.0,27.27,0.011008085513488638,3.0,0.0031746031746031746,0.01176216869028877,0.2497938994229184,9.09
Tropi-Kale - S,18.27,0.0,18.27,0.007375053990885128,3.0,0.0031746031746031746,0.007880264832107658,0.16735366859027206,6.09
Coco Crush - R,9.09,0.0,9.09,0.003669361837829546,1.0,0.0010582010582010583,0.003920722896762924,0.08326463314097281,9.09
$ Whey Protein,36.75,0.0,36.75,0.01483487871729767,21.0,0.022222222222222223,0.01585110742090621,0.8076923076923077,1.75
$ Add WowButter,2.25,0.0,2.25,0.0009082578806508778,3.0,0.0031746031746031746,0.0009704759645452782,0.04945054945054945,0.75
$ Chia Seeds,1.0,0.0,1.0,0.0004036701691781679,1.0,0.0010582010582010583,0.0004313226509090125,0.02197802197802198,1.0
$ Collagen,1.0,0.0,1.0,0.0004036701691781679,1.0,0.0010582010582010583,0.0004313226509090125,0.02197802197802198,1.0
$ Hemp Hearts,1.0,0.0,1.0,0.0004036701691781679,1.0,0.0010582010582010583,0.0004313226509090125,0.02197802197802198,1.0
$ Pea Protein,1.0,0.0,1.0,0.0004036701691781679,1.0,0.0010582010582010583,0.0004313226509090125,0.02197802197802198,1.0
$ Blueberry,0.75,0.0,0.75,0.00030275262688362595,1.0,0.0010582010582010583,0.00032349198818175937,0.016483516483516484,0.75
$ Mango,0.75,0.0,0.75,0.00030275262688362595,1.0,0.0010582010582010583,0.00032349198818175937,0.016483516483516484,0.75
$ Combo Booster,0.5,0.0,0.5,0.00020183508458908396,1.0,0.0010582010582010583,0.00021566132545450625,0.01098901098901099,0.5
$ Density Booster,0.5,0.0,0.5,0.00020183508458908396,1.0,0.0010582010582010583,0.00021566132545450625,0.01098901098901099,0.5
Add Blueberry,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
Add Coconut Water,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
Add Pinapple,0.0,0.0,0.0,0.0,2.0,0.0021164021164021165,0.0,0.0,0.0
Add Pineapple Juice,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
Add Vanilla Almond Milk,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,4.0,0.004232804232804233,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,5.0,0.005291005291005291,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,20.0,0.021164021164021163,0.0,0.0,0.0
No Acai,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
No Cranberry Juice,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
No Pineapple Juice,0.0,0.0,0.0,0.0,2.0,0.0021164021164021165,0.0,0.0,0.0
No Pomegranate,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
No Skim Milk,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,2.0,0.0021164021164021165,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,9.0,0.009523809523809525,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,2.0,0.0021164021164021165,0.0,0.0,0.0
Lemon Berry - R,26.97,0.0,26.97,0.010886984462735188,3.0,0.0031746031746031746,0.011632771895016067,0.6924261874197688,8.99
Lemon Berry - S,11.98,0.0,11.98,0.004835968626754452,2.0,0.0021164021164021165,0.00516724535788997,0.30757381258023103,5.99
Booster Ball (2),30.0,0.0,30.0,0.012110105075345037,6.0,0.006349206349206349,0.5521811154058531,0.6282722513089005,5.0
Booster Ball (1),11.0,0.0,11.0,0.004440371860959847,4.0,0.004232804232804233,0.20246640898214616,0.23036649214659685,2.75
Booster Ball (3),6.75,0.0,6.75,0.002724773641952633,1.0,0.0010582010582010583,0.12424075096631695,0.14136125654450263,6.75
Lemon & Ginger Shot - S,3.29,0.0,3.29,0.0013280748565961725,1.0,0.0010582010582010583,0.060555862322841894,0.5,3.29
Lemon Ginger Tumeric & Coconut S,3.29,0.0,3.29,0.0013280748565961725,1.0,0.0010582010582010583,0.060555862322841894,0.5,3.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,7.0,0.007407407407407408,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,11.0,0.01164021164021164,0.0,0.0,0.0
Chipotle Chicken Panini,17.58,0.0,17.58,0.007096521574152191,4.0,0.004232804232804233,0.33088650479954823,0.4210778443113772,4.395
Chicken Quesadilla,8.79,0.0,8.79,0.0035482607870760954,4.0,0.004232804232804233,0.16544325239977412,0.2105389221556886,2.1975
Chipotle Chicken Wrap,8.79,0.0,8.79,0.0035482607870760954,2.0,0.0021164021164021165,0.16544325239977412,0.2105389221556886,4.395
Artisan Grilled Cheese,6.59,0.0,6.59,0.0026601864148841263,1.0,0.0010582010582010583,0.12403538490495011,0.1578443113772455,6.59
Pesto Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0010582010582010583,0.0,0.0,0.0
Egg White & Cheese Wrap,11.38,0.0,11.38,0.004593766525247551,2.0,0.0021164021164021165,0.2141916054959533,1.0,5.69
Mango Teazer - TB,29.94,0.0,29.94,0.012085884865194348,6.0,0.006349206349206349,1.0,1.0,4.99
Drink - Bottled Water - 500 ml,19.92,0.0,19.92,0.008041109770029106,8.0,0.008465608465608466,1.0,1.0,2.49
$ Ginger,1.5,0.0,1.5,0.0006055052537672519,2.0,0.0021164021164021165,1.0,1.0,0.75
No Banana,0.0,0.0,0.0,0.0,2.0,0.0021164021164021165,0.0,0.0,0.0
