Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Matcha Monsoon - S,17.97,0.0,17.97,0.007029141404263643,3.0,0.00303951367781155,0.007819775284810404,0.0881963190184049,5.989999999999999
Brazilian Thunder - S,11.98,0.0,11.98,0.0046860942695090965,2.0,0.002026342451874367,0.005213183523206936,0.05879754601226994,5.99
Ocean Mist - S,5.99,0.0,5.99,0.0023430471347545482,1.0,0.0010131712259371835,0.002606591761603468,0.02939877300613497,5.99
Pomegranate Passion - S,5.99,0.0,5.99,0.0023430471347545482,1.0,0.0010131712259371835,0.002606591761603468,0.02939877300613497,5.99
Tropi-Kale - R,118.17,0.0,118.17,0.04622335223938981,13.0,0.013171225937183385,0.05142252895971316,0.628329877173393,9.09
Tropi-Kale - S,36.54,0.0,36.54,0.014292978681791517,6.0,0.0060790273556231,0.01590064490300346,0.19428936034455258,6.09
Spinach is in it - R,27.27,0.0,27.27,0.010666927439859187,3.0,0.00303951367781155,0.011866737452241496,0.14499920242462913,9.09
Spinach is in it - S,6.09,0.0,6.09,0.0023821631136319195,1.0,0.0010131712259371835,0.0026501074838339096,0.03238156005742543,6.09
$ Whey Protein,36.75,0.0,36.75,0.014375122237433997,21.0,0.02127659574468085,0.015992027919687388,0.6837209302325581,1.75
$ Pea Protein,3.0,0.0,3.0,0.0011734793663211425,3.0,0.00303951367781155,0.001305471666913256,0.05581395348837209,1.0
$ Add Matcha,2.0,0.0,2.0,0.0007823195775474284,2.0,0.002026342451874367,0.0008703144446088373,0.037209302325581395,1.0
$ Collagen,2.0,0.0,2.0,0.0007823195775474284,2.0,0.002026342451874367,0.0008703144446088373,0.037209302325581395,1.0
$ Add WowButter,1.5,0.0,1.5,0.0005867396831605713,2.0,0.002026342451874367,0.000652735833456628,0.027906976744186046,0.75
$ Blueberry,1.5,0.0,1.5,0.0005867396831605713,2.0,0.002026342451874367,0.000652735833456628,0.027906976744186046,0.75
$ Energy Booster,1.0,0.0,1.0,0.0003911597887737142,2.0,0.002026342451874367,0.00043515722230441867,0.018604651162790697,0.5
$ Hemp Hearts,1.0,0.0,1.0,0.0003911597887737142,1.0,0.0010131712259371835,0.00043515722230441867,0.018604651162790697,1.0
$ Power Booster,1.0,0.0,1.0,0.0003911597887737142,2.0,0.002026342451874367,0.00043515722230441867,0.018604651162790697,0.5
$ Warrior Booster,1.0,0.0,1.0,0.0003911597887737142,2.0,0.002026342451874367,0.00043515722230441867,0.018604651162790697,0.5
$ Strawberry,0.75,0.0,0.75,0.00029336984158028563,1.0,0.0010131712259371835,0.000326367916728314,0.013953488372093023,0.75
$ Vanilla Almond Milk,0.75,0.0,0.75,0.00029336984158028563,1.0,0.0010131712259371835,0.000326367916728314,0.013953488372093023,0.75
$ Combo Booster,0.5,0.0,0.5,0.0001955798943868571,1.0,0.0010131712259371835,0.00021757861115220933,0.009302325581395349,0.5
$ Density Booster,0.5,0.0,0.5,0.0001955798943868571,1.0,0.0010131712259371835,0.00021757861115220933,0.009302325581395349,0.5
$ Wilderness Booster,0.5,0.0,0.5,0.0001955798943868571,1.0,0.0010131712259371835,0.00021757861115220933,0.009302325581395349,0.5
Add Blueberry,0.0,0.0,0.0,0.0,2.0,0.002026342451874367,0.0,0.0,0.0
Add Chocolate Almond Milk,0.0,0.0,0.0,0.0,1.0,0.0010131712259371835,0.0,0.0,0.0
Add Oat Milk,0.0,0.0,0.0,0.0,1.0,0.0010131712259371835,0.0,0.0,0.0
Add Pinapple,0.0,0.0,0.0,0.0,1.0,0.0010131712259371835,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,7.0,0.0070921985815602835,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,10.0,0.010131712259371834,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,27.0,0.02735562310030395,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,1.0,0.0010131712259371835,0.0,0.0,0.0
No Skim Milk,0.0,0.0,0.0,0.0,1.0,0.0010131712259371835,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,8.0,0.008105369807497468,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,12.0,0.0121580547112462,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,2.0,0.002026342451874367,0.0,0.0,0.0
Lemon Berry - R,26.97,-0.99,25.98,0.010162331312341096,3.0,0.00303951367781155,0.011305384635468797,0.8126368470441039,8.66
Lemon Berry - S,5.99,0.0,5.99,0.0023430471347545482,1.0,0.0010131712259371835,0.002606591761603468,0.18736315295589617,5.99
Booster Ball (4),42.5,0.0,42.5,0.016624291022882855,5.0,0.005065856129685917,0.3344350015738118,0.35564853556485354,8.5
Booster Ball (2),35.0,0.0,35.0,0.013690592607079997,7.0,0.0070921985815602835,0.2754170601196097,0.2928870292887029,5.0
Booster Ball (3),33.75,0.0,33.75,0.013201642871112855,5.0,0.005065856129685917,0.26558073654390935,0.2824267782426778,6.75
Booster Ball (1),8.25,0.0,8.25,0.003227068257383142,3.0,0.00303951367781155,0.06491973559962229,0.06903765690376569,2.75
Lemon Ginger Tumeric and Coconut,4.29,0.0,4.29,0.0016780754938392338,1.0,0.0010131712259371835,0.03375826251180359,0.5659630606860159,4.29
Lemon & Ginger Shot - S,3.29,0.0,3.29,0.0012869157050655197,1.0,0.0010131712259371835,0.025889203651243312,0.4340369393139842,3.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,4.0,0.004052684903748734,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,15.0,0.015197568389057751,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,12.0,0.0121580547112462,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,21.0,0.02127659574468085,0.0,0.0,0.0
Chipotle Chicken Wrap,35.16,0.0,35.16,0.01375317817328379,5.0,0.005065856129685917,0.33495284366961986,0.3999999999999999,7.031999999999999
Chicken Quesadilla,26.37,0.0,26.37,0.010314883629962844,3.0,0.00303951367781155,0.25121463275221495,0.3,8.790000000000001
Chipotle Chicken Panini,26.37,0.0,26.37,0.010314883629962844,3.0,0.00303951367781155,0.25121463275221495,0.3,8.790000000000001
Pesto Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0010131712259371835,0.0,0.0,0.0
Egg White & Cheese Wrap,17.07,0.0,17.07,0.006677097594367302,3.0,0.00303951367781155,0.16261789082595027,1.0,5.69
Drink - Bottled Water - 500 ml,12.45,0.0,12.45,0.004869939370232741,5.0,0.005065856129685917,1.0,1.0,2.4899999999999998
Matcha On My Mind Blend,5.99,0.0,5.99,0.0023430471347545482,1.0,0.0010131712259371835,0.5455373406193078,0.5455373406193078,5.99
Mango Teazer - TB,4.99,0.0,4.99,0.0019518873459808338,1.0,0.0010131712259371835,0.4544626593806922,0.4544626593806922,4.99
$ Ginger,1.5,0.0,1.5,0.0005867396831605713,2.0,0.002026342451874367,0.5,0.5,0.75
$ Kale,0.75,0.0,0.75,0.00029336984158028563,1.0,0.0010131712259371835,0.25,0.25,0.75
$ Spinach,0.75,0.0,0.75,0.00029336984158028563,1.0,0.0010131712259371835,0.25,0.25,0.75
ALLERGY: fish,0.0,0.0,0.0,0.0,1.0,0.0010131712259371835,0.0,0.0,0.0
No Banana,0.0,0.0,0.0,0.0,4.0,0.004052684903748734,0.0,0.0,0.0
