Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Matcha Monsoon - R,17.98,0.0,17.98,0.008690902587452812,2.0,0.0025906735751295338,0.009443822909937023,0.0983803895819654,8.99
Ocean Mist - S,17.97,0.0,17.97,0.008686068937515407,3.0,0.0038860103626943004,0.00943857050564896,0.09832567301378856,5.989999999999999
Pomegranate Passion - S,17.97,0.0,17.97,0.008686068937515407,3.0,0.0038860103626943004,0.00943857050564896,0.09832567301378856,5.989999999999999
Matcha Monsoon - S,5.99,0.0,5.99,0.002895356312505136,2.0,0.0025906735751295338,0.0031461901685496535,0.03277522433792952,2.995
Spinach is in it - R,72.72,0.0,72.72,0.03515030234480358,8.0,0.010362694300518135,0.03819548398279312,0.4134402183182671,9.09
Tropi-Kale - R,45.45,0.0,45.45,0.02196893896550224,5.0,0.006476683937823834,0.0238721774892457,0.25840013644891696,9.09
Tropi-Kale - S,30.45,0.0,30.45,0.01471846405939589,5.0,0.006476683937823834,0.01599357105715141,0.17311956336346582,6.09
Coco Crush - R,27.27,0.0,27.27,0.013181363379301345,3.0,0.0038860103626943004,0.014323306493547421,0.15504008186935017,9.09
Funky Monkey - R,66.32,0.0,66.32,0.032056766384864877,8.0,0.010362694300518135,0.03483394523843289,0.4106755836274692,8.29
Pineapple Freeze - R,24.87,0.0,24.87,0.012021287394324329,3.0,0.0038860103626943004,0.013062729464412335,0.15400334386030098,8.290000000000001
Funky Monkey - S,17.67,0.0,17.67,0.00854105943939328,3.0,0.0038860103626943004,0.009280998377007075,0.10941853984766861,5.890000000000001
Mangosicle - R,16.58,0.0,16.58,0.008014191596216219,2.0,0.0025906735751295338,0.008708486309608222,0.1026688959068673,8.29
Berry Cream Sensation - R,8.29,0.0,8.29,0.0040070957981081096,1.0,0.0012953367875647669,0.004354243154804111,0.05133444795343365,8.29
Oatrageous Mocha - R,8.29,0.0,8.29,0.0040070957981081096,1.0,0.0012953367875647669,0.004354243154804111,0.05133444795343365,8.29
Pea (Not) Butter 2.0 - R,8.29,0.0,8.29,0.0040070957981081096,1.0,0.0012953367875647669,0.004354243154804111,0.05133444795343365,8.29
Berry Cream Sensation - S,5.89,0.0,5.89,0.0028470198131310934,1.0,0.0012953367875647669,0.003093666125669025,0.03647284661588953,5.89
Mangosicle - S ,5.29,0.0,5.29,0.0025570008168868397,1.0,0.0012953367875647669,0.0027785218683852534,0.032757446281503504,5.29
Lemon Berry - R,44.95,0.0,44.95,0.02172725646863203,5.0,0.006476683937823834,0.023609557274842558,0.6523001015817734,8.99
Lemon Berry - S,23.96,0.0,23.96,0.011581425250020544,4.0,0.0051813471502590676,0.012584760674198614,0.3476998984182267,5.99
$ Whey Protein,29.75,0.0,29.75,0.014380108563777595,17.0,0.022020725388601035,0.01562590275698701,0.7579617834394905,1.75
$ Chia Seeds,3.0,0.0,3.0,0.0014500949812212701,3.0,0.0038860103626943004,0.0015757212864188582,0.07643312101910828,1.0
$ Collagen,3.0,0.0,3.0,0.0014500949812212701,3.0,0.0038860103626943004,0.0015757212864188582,0.07643312101910828,1.0
$ Hemp Hearts,2.0,0.0,2.0,0.0009667299874808467,2.0,0.0025906735751295338,0.001050480857612572,0.050955414012738856,1.0
$ Blueberry,1.5,0.0,1.5,0.0007250474906106351,2.0,0.0025906735751295338,0.0007878606432094291,0.03821656050955414,0.75
Add Pineapple Juice,0.0,0.0,0.0,0.0,1.0,0.0012953367875647669,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,4.0,0.0051813471502590676,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,2.0,0.0025906735751295338,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,18.0,0.023316062176165803,0.0,0.0,0.0
No POG Juice,0.0,0.0,0.0,0.0,1.0,0.0012953367875647669,0.0,0.0,0.0
No Strawberry,0.0,0.0,0.0,0.0,1.0,0.0012953367875647669,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,3.0,0.0038860103626943004,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,8.0,0.010362694300518135,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,2.0,0.0025906735751295338,0.0,0.0,0.0
Booster Ball (3),27.0,0.0,27.0,0.01305085483099143,4.0,0.0051813471502590676,0.4456916474083856,0.5094339622641509,6.75
Booster Ball (2),15.0,0.0,15.0,0.00725047490610635,3.0,0.0038860103626943004,0.24760647078243644,0.2830188679245283,5.0
Booster Ball (1),11.0,0.0,11.0,0.005317014931144657,4.0,0.0051813471502590676,0.18157807857378674,0.20754716981132076,2.75
Lemon & Ginger Shot - D,4.29,0.0,4.29,0.0020736358231464164,1.0,0.0012953367875647669,0.07081545064377683,0.5659630606860159,4.29
Lemon Ginger Tumeric & Coconut S,3.29,0.0,3.29,0.0015902708294059929,1.0,0.0012953367875647669,0.054308352591614394,0.4340369393139842,3.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,2.0,0.0025906735751295338,0.0,0.0,0.0
Candy Cane - Booster Ball,0.0,0.0,0.0,0.0,2.0,0.0025906735751295338,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,8.0,0.010362694300518135,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,8.0,0.010362694300518135,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,2.0,0.0025906735751295338,0.0,0.0,0.0
Chipotle Chicken Wrap,17.58,0.0,17.58,0.008497556589956642,2.0,0.0025906735751295338,0.3541498791297341,0.4,8.79
Pesto Chicken Panini,17.58,0.0,17.58,0.008497556589956642,2.0,0.0025906735751295338,0.3541498791297341,0.4,8.79
Chicken Quesadilla,8.79,0.0,8.79,0.004248778294978321,1.0,0.0012953367875647669,0.17707493956486706,0.2,8.79
Chipotle Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0012953367875647669,0.0,0.0,0.0
Egg White & Cheese Wrap,5.69,0.0,5.69,0.0027503468143830092,1.0,0.0012953367875647669,0.11462530217566481,1.0,5.69
Drink - Bottled Water - 500 ml,32.37,0.0,32.37,0.015646524847377503,13.0,0.01683937823834197,0.8143396226415094,0.8143396226415094,2.4899999999999998
"""Protein & Co"" Bar",7.38,0.0,7.38,0.0035672336538043244,2.0,0.0025906735751295338,0.18566037735849056,0.18566037735849056,3.69
Condiments (Retail/Merchandise),0.0,0.0,0.0,0.0,2.0,0.0025906735751295338,0.0,-,0.0
Caramel Cashew - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.0012953367875647669,0.0,0.0,0.0
Chocolate Peanut - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.0012953367875647669,0.0,0.0,0.0
Mango Teazer - TB,14.97,0.0,14.97,0.007235973956294138,3.0,0.0038860103626943004,1.0,1.0,4.99
No Mango,0.0,0.0,0.0,0.0,1.0,0.0012953367875647669,0.0,0.0,0.0
