Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Acai Avalanche - R,37.16,0.0,37.16,0.017133977932395482,4.0,0.004830917874396135,0.01805417223369367,0.17391304347826084,9.29
Funky Monkey - R,74.61,0.0,74.61,0.03440167097782634,9.0,0.010869565217391304,0.036249240859953846,0.45358380448659497,8.29
Funky Monkey - S,17.67,0.0,17.67,0.008147400163224657,3.0,0.0036231884057971015,0.008584962953965748,0.10742294364399053,5.890000000000001
Berry Cream Sensation - R,16.58,0.0,16.58,0.007644815772850299,2.0,0.0024154589371980675,0.00805538685776752,0.1007964009970211,8.29
Canadian Colada - R,16.58,0.0,16.58,0.007644815772850299,2.0,0.0024154589371980675,0.00805538685776752,0.1007964009970211,8.29
Mangosicle - R,16.58,0.0,16.58,0.007644815772850299,2.0,0.0024154589371980675,0.00805538685776752,0.1007964009970211,8.29
Oatrageous Mocha - R,8.29,0.0,8.29,0.0038224078864251493,1.0,0.0012077294685990338,0.00402769342888376,0.05039820049851055,8.29
Pineapple Freeze - R,8.29,0.0,8.29,0.0038224078864251493,1.0,0.0012077294685990338,0.00402769342888376,0.05039820049851055,8.29
Berry Cream Sensation - S,5.89,0.0,5.89,0.0027158000544082184,1.0,0.0012077294685990338,0.0028616543179885824,0.035807647881330174,5.89
Lemon Berry - R,53.94,0.0,53.94,0.024871011024580527,6.0,0.007246376811594203,0.02620672901736912,0.7826465467208357,8.99
Oat Nog - R,8.99,0.0,8.99,0.004145168504096754,1.0,0.0012077294685990338,0.004367788169561521,0.1304410911201393,8.99
Lemon Berry - S,5.99,0.0,5.99,0.0027619087140755907,1.0,0.0012077294685990338,0.0029102392809425485,0.08691236215902495,5.99
Tropi-Kale - R,36.36,0.0,36.36,0.016765108655056506,4.0,0.004830917874396135,0.017665492530061947,0.6309213951067152,9.09
Spinach is in it - R,9.09,0.0,9.09,0.004191277163764127,1.0,0.0012077294685990338,0.004416373132515487,0.1577303487766788,9.09
Coco Crush - S,6.09,0.0,6.09,0.0028080173737429627,1.0,0.0012077294685990338,0.0029588242438965138,0.10567412805830295,6.09
Tropi-Kale - S,6.09,0.0,6.09,0.0028080173737429627,1.0,0.0012077294685990338,0.0029588242438965138,0.10567412805830295,6.09
$ Whey Protein,14.0,0.0,14.0,0.006455212353432098,8.0,0.00966183574879227,0.006801894813555204,0.6829268292682927,1.75
$ Chia Seeds,1.0,0.0,1.0,0.0004610865966737213,1.0,0.0012077294685990338,0.0004858496295396575,0.04878048780487805,1.0
$ Collagen,1.0,0.0,1.0,0.0004610865966737213,1.0,0.0012077294685990338,0.0004858496295396575,0.04878048780487805,1.0
$ Energy Booster,1.0,0.0,1.0,0.0004610865966737213,2.0,0.0024154589371980675,0.0004858496295396575,0.04878048780487805,0.5
$ Hemp Hearts,1.0,0.0,1.0,0.0004610865966737213,1.0,0.0012077294685990338,0.0004858496295396575,0.04878048780487805,1.0
$ Add WowButter,0.75,0.0,0.75,0.000345814947505291,1.0,0.0012077294685990338,0.0003643872221547431,0.036585365853658534,0.75
$ Lemon,0.75,0.0,0.75,0.000345814947505291,1.0,0.0012077294685990338,0.0003643872221547431,0.036585365853658534,0.75
$ Add Honey,0.5,0.0,0.5,0.00023054329833686066,1.0,0.0012077294685990338,0.00024292481476982875,0.024390243902439025,0.5
$ Warrior Booster,0.5,0.0,0.5,0.00023054329833686066,1.0,0.0012077294685990338,0.00024292481476982875,0.024390243902439025,0.5
Add Banana,0.0,0.0,0.0,0.0,1.0,0.0012077294685990338,0.0,0.0,0.0
Add Pineapple Juice,0.0,0.0,0.0,0.0,1.0,0.0012077294685990338,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,4.0,0.004830917874396135,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,3.0,0.0036231884057971015,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,12.0,0.014492753623188406,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,4.0,0.004830917874396135,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,4.0,0.004830917874396135,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,7.0,0.008454106280193236,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,2.0,0.0024154589371980675,0.0,0.0,0.0
Booster Ball (4),25.5,0.0,25.5,0.011757708215179893,3.0,0.0036231884057971015,0.3687102371312898,0.4636363636363636,8.5
Booster Ball (2),20.0,0.0,20.0,0.009221731933474427,4.0,0.004830917874396135,0.2891844997108155,0.36363636363636365,5.0
Booster Ball (3),6.75,0.0,6.75,0.003112334527547619,1.0,0.0012077294685990338,0.09759976865240023,0.12272727272727273,6.75
Booster Ball (1),2.75,0.0,2.75,0.0012679881408527336,1.0,0.0012077294685990338,0.03976286871023713,0.05,2.75
Lemon & Ginger Shot - S,6.58,0.0,6.58,0.003033949806113086,2.0,0.0024154589371980675,0.09514170040485831,0.4646892655367232,3.29
Lemon & Ginger Shot - D,4.29,0.0,4.29,0.0019780614997302643,1.0,0.0012077294685990338,0.06203007518796993,0.3029661016949153,4.29
Lemon Ginger Tumeric & Coconut S,3.29,0.0,3.29,0.001516974903056543,1.0,0.0012077294685990338,0.047570850202429155,0.2323446327683616,3.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.0036231884057971015,0.0,0.0,0.0
Candy Cane - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.0036231884057971015,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,4.0,0.004830917874396135,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,8.0,0.00966183574879227,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.007246376811594203,0.0,0.0,0.0
Mango Teazer - TB,19.96,0.0,19.96,0.009203288469607478,4.0,0.004830917874396135,1.0,1.0,4.99
Drink - Bottled Water - 500 ml,19.92,0.0,19.92,0.009184845005740528,8.0,0.00966183574879227,1.0,1.0,2.49
$ Ginger,1.5,0.0,1.5,0.000691629895010582,2.0,0.0024154589371980675,1.0,1.0,0.75
