Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Mango Hurricane - R,190.67,0.0,190.67,0.09223765939743415,24.0,0.03096774193548387,0.09726373996347572,0.24879302695790598,7.944583333333333
Strawberry Sunshine - R,182.38,0.0,182.38,0.08822732638015442,22.0,0.02838709677419355,0.09303488170419418,0.23797593882930138,8.29
Strawberry Sunshine - S,70.68,0.0,70.68,0.03419183807736218,12.0,0.015483870967741935,0.03605497005621474,0.09222578877319347,5.890000000000001
Hawaiian Sunset - R,66.32,0.0,66.32,0.03208266413823797,8.0,0.01032258064516129,0.033830866074252425,0.08653670502883686,8.29
Tropical Tornado - R,66.32,0.0,66.32,0.03208266413823797,8.0,0.01032258064516129,0.033830866074252425,0.08653670502883686,8.29
Very Berry - R,49.74,0.0,49.74,0.02406199810367848,6.0,0.007741935483870968,0.025373149555689322,0.06490252877162765,8.290000000000001
Mango Hurricane - S,47.12,0.0,47.12,0.022794558718241452,8.0,0.01032258064516129,0.02403664670414316,0.061483859182128967,5.89
Tropical Tornado - S,35.34,0.0,35.34,0.01709591903868109,6.0,0.007741935483870968,0.01802748502810737,0.046112894386596735,5.890000000000001
Hawaiian Sunset - S,17.67,0.0,17.67,0.008547959519340545,3.0,0.003870967741935484,0.009013742514053685,0.023056447193298368,5.890000000000001
Pirates Nectar - R,16.58,0.0,16.58,0.008020666034559492,2.0,0.0025806451612903226,0.008457716518563106,0.021634176257209214,8.29
Pirates Nectar - S,11.78,0.0,11.78,0.005698639679560363,2.0,0.0025806451612903226,0.00600916167603579,0.015370964795532242,5.89
Very Berry - S,11.78,0.0,11.78,0.005698639679560363,2.0,0.0025806451612903226,0.00600916167603579,0.015370964795532242,5.89
Ripped Berry - R,96.69,0.0,96.69,0.04677431838851371,11.0,0.014193548387096775,0.04932307660915964,0.2894736842105263,8.79
Nuttin' Better - R,87.9,0.0,87.9,0.04252210762592156,10.0,0.012903225806451613,0.04483916055378149,0.26315789473684215,8.790000000000001
Banana's A Whey - R,79.11,0.0,79.11,0.0382698968633294,9.0,0.011612903225806452,0.04035524449840334,0.2368421052631579,8.79
Strawberry Storm - R,70.32,0.0,70.32,0.03401768610073724,8.0,0.01032258064516129,0.03587132844302519,0.21052631578947367,8.79
Brazilian Thunder - R,62.93,0.0,62.93,0.030442733025019836,7.0,0.00903225806451613,0.03210157421671751,0.26927685066324347,8.99
Pomegranate Passion - R,53.94,-8.99,44.95,0.021744809303585598,6.0,0.007741935483870968,0.022929695869083937,0.19234060761660252,7.491666666666667
Ocean Mist - R,35.96,0.0,35.96,0.017395847442868477,4.0,0.005161290322580645,0.01834375669526715,0.153872486093282,8.99
Brazilian Thunder - S,29.95,0.0,29.95,0.014488476944213317,5.0,0.0064516129032258064,0.01527796198618607,0.12815575524176295,5.99
Pomegranate Passion - S,23.96,0.0,23.96,0.011590781555370655,4.0,0.005161290322580645,0.012222369588948857,0.10252460419341036,5.99
Matcha Monsoon - R,17.98,0.0,17.98,0.008697923721434239,2.0,0.0025806451612903226,0.009171878347633574,0.076936243046641,8.99
Matcha Monsoon - S,11.98,0.0,11.98,0.005795390777685328,2.0,0.0025806451612903226,0.0061111847944744285,0.05126230209670518,5.99
Ocean Mist - S,5.99,0.0,5.99,0.002897695388842664,1.0,0.0012903225806451613,0.0030555923972372142,0.02563115104835259,5.99
Mind Over Matcha - R,102.19,0.0,102.19,0.04943497358695022,12.0,0.015483870967741935,0.052128712366222185,0.4782608695652174,8.515833333333333
High Impact Acai - R,74.32,0.0,74.32,0.03595270806323652,8.0,0.01032258064516129,0.03791179081179795,0.34782608695652173,9.29
Acai Avalanche - R,27.87,0.0,27.87,0.013482265523713696,3.0,0.003870967741935484,0.014216921554424234,0.13043478260869568,9.290000000000001
Pomegranate Punch - R,9.29,0.0,9.29,0.004494088507904565,2.0,0.0025806451612903226,0.004738973851474744,0.043478260869565216,4.645
