Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Mango Hurricane - R,298.44,-8.29,290.15,0.08640096719056156,38.0,0.028875379939209727,0.09136309390734275,0.2862201966993184,7.635526315789473
Strawberry Sunshine - R,157.51,-8.29,149.22,0.04443478312657452,19.0,0.014437689969604863,0.046986734009490556,0.14719895830250662,7.853684210526316
Tropical Tornado - R,132.64,-5.71,126.93,0.03779725922970181,16.0,0.0121580547112462,0.03996800796022408,0.1252108549613803,7.933125
Mango Hurricane - S,111.91,0.0,111.91,0.03332459844320436,20.0,0.015197568389057751,0.035238476095711624,0.11039428644708159,5.5954999999999995
Very Berry - R,99.48,0.0,99.48,0.029623188751049682,12.0,0.00911854103343465,0.03132448933966037,0.09813263886833774,8.290000000000001
Strawberry Sunshine - S,76.57,0.0,76.57,0.02280104104008719,13.0,0.009878419452887538,0.024110536276013214,0.07553293283221371,5.89
Hawaiian Sunset - R,74.61,0.0,74.61,0.02221739156328726,9.0,0.006838905775075988,0.023493367004745278,0.07359947915125331,8.29
Very Berry - S,53.01,0.0,53.01,0.015785336104675748,11.0,0.008358662613981762,0.01669190972954761,0.05229203042230181,4.819090909090909
Tropical Tornado - S,23.56,0.0,23.56,0.007015704935411444,4.0,0.00303951367781155,0.007418626546465605,0.023240902409911914,5.89
Pirates Nectar - R,8.29,0.0,8.29,0.002468599062587473,1.0,0.0007598784194528875,0.0026103741116383643,0.00817771990569481,8.29
Ripped Berry - R,184.59,-2.83,181.76,0.05412455556283464,21.0,0.015957446808510637,0.05723300344166334,0.2790212151914279,8.655238095238095
Banana's A Whey - R,175.8,-5.0,170.8,0.05086088297827991,20.0,0.015197568389057751,0.05378189363906305,0.2621964324091984,8.540000000000001
Nuttin' Better - R,149.43,0.0,149.43,0.0444973169990888,17.0,0.012917933130699088,0.04705285928855498,0.22939117619968682,8.790000000000001
Strawberry Storm - R,140.64,0.0,140.64,0.04187982776384828,16.0,0.0121580547112462,0.04428504403628704,0.2158975775997052,8.79
Banango Burst - R,8.79,0.0,8.79,0.0026174892352405174,1.0,0.0007598784194528875,0.00276781525226794,0.013493598599981576,8.79
High Impact Acai - R,120.77,0.0,120.77,0.0359629323026163,14.0,0.010638297872340425,0.038028333107667706,0.3135417207539333,8.626428571428571
Pomegranate Punch - R,102.19,0.0,102.19,0.03043017348682918,11.0,0.008358662613981762,0.03217782032187267,0.26530453294563583,9.29
Mind Over Matcha - R,92.9,-5.0,87.9,0.02617489235240518,11.0,0.008358662613981762,0.0276781525226794,0.22820499506724135,7.990909090909091
Acai Avalanche - R,74.32,0.0,74.32,0.022131035263148493,9.0,0.006838905775075988,0.023402051143180124,0.1929487512331897,8.257777777777777
Brazilian Thunder - R,71.92,0.0,71.92,0.021416362434413885,8.0,0.0060790273556231,0.022646333668158162,0.2526611628315475,8.99
Pomegranate Passion - R,71.92,0.0,71.92,0.021416362434413885,9.0,0.006838905775075988,0.022646333668158162,0.2526611628315475,7.9911111111111115
Ocean Mist - R,44.95,0.0,44.95,0.013385226521508678,5.0,0.003799392097264438,0.014153958542598852,0.1579132267697172,8.99
Matcha Monsoon - R,35.96,0.0,35.96,0.010708181217206942,4.0,0.00303951367781155,0.011323166834079081,0.12633058141577375,8.99
Ocean Mist - S,17.97,0.0,17.97,0.00535111280515041,3.0,0.0022796352583586625,0.005658434594226948,0.0631301598454242,5.989999999999999
Pomegranate Passion - S,17.97,0.0,17.97,0.00535111280515041,4.0,0.00303951367781155,0.005658434594226948,0.0631301598454242,4.4925
Brazilian Thunder - S,11.98,0.0,11.98,0.00356740853676694,2.0,0.001519756838905775,0.0037722897294846327,0.0420867732302828,5.99
Matcha Monsoon - S,11.98,0.0,11.98,0.00356740853676694,2.0,0.001519756838905775,0.0037722897294846327,0.0420867732302828,5.99
Funky Monkey - R,99.48,0.0,99.48,0.029623188751049682,12.0,0.00911854103343465,0.03132448933966037,0.37960772342211707,8.290000000000001
Mangosicle - R,49.74,0.0,49.74,0.014811594375524841,6.0,0.004559270516717325,0.015662244669830187,0.18980386171105854,8.290000000000001
Canadian Colada - R,41.45,0.0,41.45,0.012342995312937368,5.0,0.003799392097264438,0.013051870558191823,0.15816988475921545,8.290000000000001
Funky Monkey - S,17.67,0.0,17.67,0.005261778701558584,3.0,0.0022796352583586625,0.005563969909849204,0.06742730672365108,5.890000000000001
Oatrageous Mocha - R,16.58,0.0,16.58,0.004937198125174946,2.0,0.001519756838905775,0.005220748223276729,0.06326795390368617,8.29
Berry Cream Sensation - S,11.78,0.0,11.78,0.003507852467705722,2.0,0.001519756838905775,0.0037093132732328024,0.04495153781576738,5.89
Pineapple Freeze - R,8.29,0.0,8.29,0.002468599062587473,2.0,0.001519756838905775,0.0026103741116383643,0.031633976951843085,4.145
Canadian Colada - S,5.89,0.0,5.89,0.001753926233852861,1.0,0.0007598784194528875,0.0018546566366164012,0.02247576890788369,5.89
Pea (Not) Butter 2.0 - S,5.89,0.0,5.89,0.001753926233852861,1.0,0.0007598784194528875,0.0018546566366164012,0.02247576890788369,5.89
Mangosicle - S ,5.29,0.0,5.29,0.001575258026669208,1.0,0.0007598784194528875,0.0016657272678609104,0.02018621689689384,5.29
Tropi-Kale - R,99.99,0.0,99.99,0.029775056727155785,11.0,0.008358662613981762,0.031485079303102535,0.40681069205419257,9.09
Spinach is in it - R,63.63,0.0,63.63,0.01894776337182641,8.0,0.0060790273556231,0.020035959556519798,0.2588795313072135,7.95375
Tropi-Kale - S,54.81,0.0,54.81,0.01632134072622671,10.0,0.007598784194528876,0.017258697835814085,0.22299523983888683,5.481
Spinach is in it - S,18.27,0.0,18.27,0.005440446908742237,3.0,0.0022796352583586625,0.0057528992786046946,0.07433174661296228,6.09
Coco Crush - R,9.09,0.0,9.09,0.0027068233388323443,1.0,0.0007598784194528875,0.0028622799366456856,0.03698279018674478,9.09
Regular Triple Play Combo,13.29,0.0,13.29,0.003957500789117915,1.0,0.0007598784194528875,0.004184785517934121,0.06228908886389201,13.29
$ Whey Protein,43.75,-1.2,42.55,0.012670553692774063,25.0,0.018996960486322188,0.013398241067576887,0.7130886542651248,1.702
$ Collagen,4.0,0.0,4.0,0.0011911213812243538,4.0,0.00303951367781155,0.0012595291250366053,0.0670353611530082,1.0
$ Hemp Hearts,3.0,-0.69,2.31,0.0006878725976570644,3.0,0.0022796352583586625,0.0007273780697086396,0.038712921065862244,0.77
$ Chia Seeds,2.0,-0.69,1.31,0.0003900922523509759,2.0,0.001519756838905775,0.00041249578844948823,0.02195408077761019,0.655
$ Banana,1.5,0.0,1.5,0.0004466705179591327,2.0,0.001519756838905775,0.000472323421888727,0.02513826043237808,0.75
$ Lemon,1.5,0.0,1.5,0.0004466705179591327,2.0,0.001519756838905775,0.000472323421888727,0.02513826043237808,0.75
$ Add Matcha,1.0,0.0,1.0,0.00029778034530608845,1.0,0.0007598784194528875,0.00031488228125915133,0.01675884028825205,1.0
$ Pea Protein,1.0,0.0,1.0,0.00029778034530608845,1.0,0.0007598784194528875,0.00031488228125915133,0.01675884028825205,1.0
$ Warrior Booster,1.0,0.0,1.0,0.00029778034530608845,2.0,0.001519756838905775,0.00031488228125915133,0.01675884028825205,0.5
$ Wilderness Booster,1.0,0.0,1.0,0.00029778034530608845,2.0,0.001519756838905775,0.00031488228125915133,0.01675884028825205,0.5
