Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Tropical Tornado - R,149.22,-8.29,140.93,0.08523699792547434,18.0,0.028985507246376812,0.08815011727912433,0.2457238505396405,7.829444444444444
Mango Hurricane - R,124.35,0.0,124.35,0.07520911581659499,15.0,0.024154589371980676,0.07777951524628617,0.21681516224085923,8.29
Strawberry Sunshine - R,107.77,-8.29,99.48,0.06016729265327601,13.0,0.020933977455716585,0.06222361219702894,0.1734521297926874,7.6523076923076925
Strawberry Sunshine - S,88.35,0.0,88.35,0.053435668535554225,15.0,0.024154589371980676,0.055261923377638786,0.15404599585026066,5.89
Hawaiian Sunset - R,33.16,0.0,33.16,0.020055764217758665,4.0,0.00644122383252818,0.02074120406567631,0.05781737659756246,8.29
Mango Hurricane - S,29.45,0.0,29.45,0.01781188951185141,5.0,0.008051529790660225,0.018420641125879596,0.051348665283420226,5.89
Very Berry - R,24.87,-8.29,16.58,0.010027882108879333,3.0,0.004830917874396135,0.010370602032838155,0.02890868829878123,5.526666666666666
Very Berry - S,23.56,0.0,23.56,0.014249511609481126,4.0,0.00644122383252818,0.014736512900703677,0.04107893222673618,5.89
Hawaiian Sunset - S,17.67,0.0,17.67,0.010687133707110847,3.0,0.004830917874396135,0.011052384675527759,0.030809199170052138,5.890000000000001
Acai Avalanche - R,92.9,0.0,92.9,0.056187590344685776,10.0,0.01610305958132045,0.05810789679437062,0.3448275862068965,9.290000000000001
Mind Over Matcha - R,65.03,0.0,65.03,0.03933131324128004,7.0,0.011272141706924315,0.040675527756059426,0.24137931034482757,9.290000000000001
High Impact Acai - R,55.74,0.0,55.74,0.03371255420681146,6.0,0.00966183574879227,0.03486473807662237,0.20689655172413793,9.290000000000001
Pomegranate Punch - R,55.74,0.0,55.74,0.03371255420681146,6.0,0.00966183574879227,0.03486473807662237,0.20689655172413793,9.290000000000001
Nuttin' Better - R,105.48,0.0,105.48,0.06379620053344946,12.0,0.01932367149758454,0.06597654417513683,0.4285714285714286,8.790000000000001
Ripped Berry - R,61.53,0.0,61.53,0.03721445031117886,7.0,0.011272141706924315,0.038486317435496485,0.25,8.790000000000001
Banana's A Whey - R,43.95,0.0,43.95,0.026581750222270613,5.0,0.008051529790660225,0.02749022673964035,0.17857142857142858,8.790000000000001
Strawberry Storm - R,35.16,0.0,35.16,0.021265400177816484,4.0,0.00644122383252818,0.021992181391712277,0.14285714285714285,8.79
Funky Monkey - R,66.32,0.0,66.32,0.04011152843551733,8.0,0.01288244766505636,0.04148240813135262,0.31592987804878053,8.29
Funky Monkey - S,35.34,0.0,35.34,0.021374267414221694,6.0,0.00966183574879227,0.022104769351055518,0.16834984756097565,5.890000000000001
Canadian Colada - R,33.16,0.0,33.16,0.020055764217758665,5.0,0.008051529790660225,0.02074120406567631,0.15796493902439027,6.632
Berry Cream Sensation - R,16.58,0.0,16.58,0.010027882108879333,2.0,0.00322061191626409,0.010370602032838155,0.07898246951219513,8.29
Oatrageous Mocha - R,16.58,0.0,16.58,0.010027882108879333,2.0,0.00322061191626409,0.010370602032838155,0.07898246951219513,8.29
Pea (Not) Butter 2.0 - R,16.58,0.0,16.58,0.010027882108879333,2.0,0.00322061191626409,0.010370602032838155,0.07898246951219513,8.29
Mangosicle - R,8.29,0.0,8.29,0.005013941054439666,1.0,0.001610305958132045,0.005185301016419078,0.03949123475609757,8.29
Berry Cream Sensation - S,5.89,0.0,5.89,0.0035623779023702816,1.0,0.001610305958132045,0.003684128225175919,0.02805830792682927,5.89
Pea (Not) Butter 2.0 - S,5.89,0.0,5.89,0.0035623779023702816,1.0,0.001610305958132045,0.003684128225175919,0.02805830792682927,5.89
Mangosicle - S ,5.29,0.0,5.29,0.003199487114352936,1.0,0.001610305958132045,0.0033088350273651297,0.025200076219512202,5.29
Spinach is in it - R,54.54,0.0,54.54,0.03298677263077677,6.0,0.00966183574879227,0.034114151681000786,0.3908836809288325,9.09
Tropi-Kale - R,45.45,0.0,45.45,0.02748897719231398,5.0,0.008051529790660225,0.028428459734167324,0.3257364007740271,9.09
Spinach is in it - S,12.18,0.0,12.18,0.007366682996752128,2.0,0.00322061191626409,0.007618451915559031,0.087293055256934,6.09
Tropi-Kale - S,12.18,0.0,12.18,0.007366682996752128,2.0,0.00322061191626409,0.007618451915559031,0.087293055256934,6.09
Coco Crush - R,9.09,0.0,9.09,0.005497795438462795,1.0,0.001610305958132045,0.005685691946833465,0.06514728015480542,9.09
Coco Crush - S,6.09,0.0,6.09,0.003683341498376064,1.0,0.001610305958132045,0.0038092259577795157,0.043646527628467,6.09
Pomegranate Passion - R,26.97,0.0,26.97,0.016311940921379713,3.0,0.004830917874396135,0.016869429241595,0.2647491901443016,8.99
Ocean Mist - S,23.96,0.0,23.96,0.014491438801492692,4.0,0.00644122383252818,0.01498670836591087,0.2352017276921567,5.99
Brazilian Thunder - R,17.98,0.0,17.98,0.010874627280919808,2.0,0.00322061191626409,0.011246286161063332,0.17649946009620107,8.99
Matcha Monsoon - R,17.98,0.0,17.98,0.010874627280919808,2.0,0.00322061191626409,0.011246286161063332,0.17649946009620107,8.99
Ocean Mist - R,8.99,0.0,8.99,0.005437313640459904,1.0,0.001610305958132045,0.005623143080531666,0.08824973004810054,8.99
Matcha Monsoon - S,5.99,0.0,5.99,0.003622859700373173,1.0,0.001610305958132045,0.0037466770914777177,0.05880043192303917,5.99
$ Whey Protein,15.75,0.0,15.75,0.009525883185455337,9.0,0.014492753623188406,0.00985144644253323,0.65625,1.75
$ Pea Protein,2.0,0.0,2.0,0.0012096359600578207,2.0,0.00322061191626409,0.0012509773260359657,0.08333333333333333,1.0
$ Strawberry,1.5,0.0,1.5,0.0009072269700433655,2.0,0.00322061191626409,0.0009382329945269743,0.0625,0.75
