Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Gingerbread - S,5.99,0.0,5.99,0.0023686562324525683,1.0,0.0010449320794148381,0.002532127155901252,0.08692497460455667,5.99
Raspberry Rapture - S,5.99,0.0,5.99,0.0023686562324525683,1.0,0.0010449320794148381,0.002532127155901252,0.08692497460455667,5.99
$ Whey Protein,22.75,0.0,22.75,0.00899614846215291,13.0,0.013584117032392894,0.009617010483598244,0.6594202898550725,1.75
$ Chia Seeds,3.0,0.0,3.0,0.0011863052917124716,3.0,0.003134796238244514,0.0012681772066283398,0.08695652173913043,1.0
$ Pea Protein,2.0,0.0,2.0,0.0007908701944749811,2.0,0.0020898641588296763,0.0008454514710855599,0.057971014492753624,1.0
$ Strawberry,1.5,0.0,1.5,0.0005931526458562358,2.0,0.0020898641588296763,0.0006340886033141699,0.043478260869565216,0.75
$ Add Matcha,1.0,0.0,1.0,0.00039543509723749055,1.0,0.0010449320794148381,0.00042272573554277994,0.028985507246376812,1.0
$ Collagen,1.0,0.0,1.0,0.00039543509723749055,1.0,0.0010449320794148381,0.00042272573554277994,0.028985507246376812,1.0
$ Warrior Booster,1.0,0.0,1.0,0.00039543509723749055,2.0,0.0020898641588296763,0.00042272573554277994,0.028985507246376812,0.5
$ Banana,0.75,0.0,0.75,0.0002965763229281179,1.0,0.0010449320794148381,0.00031704430165708494,0.021739130434782608,0.75
$ Combo Booster,0.5,0.0,0.5,0.00019771754861874527,1.0,0.0010449320794148381,0.00021136286777138997,0.014492753623188406,0.5
$ Energy Booster,0.5,0.0,0.5,0.00019771754861874527,1.0,0.0010449320794148381,0.00021136286777138997,0.014492753623188406,0.5
$ Wilderness Booster,0.5,0.0,0.5,0.00019771754861874527,1.0,0.0010449320794148381,0.00021136286777138997,0.014492753623188406,0.5
Add Banana,0.0,0.0,0.0,0.0,1.0,0.0010449320794148381,0.0,0.0,0.0
Add Pomegranate,0.0,0.0,0.0,0.0,1.0,0.0010449320794148381,0.0,0.0,0.0
Add Strawberry,0.0,0.0,0.0,0.0,1.0,0.0010449320794148381,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,3.0,0.003134796238244514,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,13.0,0.013584117032392894,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,2.0,0.0020898641588296763,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,14.0,0.014629049111807733,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,2.0,0.0020898641588296763,0.0,0.0,0.0
Booster Ball (2),30.0,0.0,30.0,0.011863052917124715,6.0,0.006269592476489028,0.4660556159701724,0.5607476635514018,5.0
Booster Ball (4),8.5,0.0,8.5,0.0033611983265186694,1.0,0.0010449320794148381,0.13204909119154884,0.1588785046728972,8.5
Booster Ball (1),8.25,0.0,8.25,0.003262339552209297,3.0,0.003134796238244514,0.1281652943917974,0.1542056074766355,2.75
Booster Ball (3),6.75,0.0,6.75,0.0026691869063530612,1.0,0.0010449320794148381,0.1048625135932888,0.1261682242990654,6.75
Lemon Ginger Tumeric and Coconut,4.29,0.0,4.29,0.0016964165671488345,1.0,0.0010449320794148381,0.06664595308373465,0.3946642134314627,4.29
Lemon & Ginger Shot - S,3.29,0.0,3.29,0.0013009814699113439,1.0,0.0010449320794148381,0.05111076588472891,0.30266789328426863,3.29
Lemon Ginger Tumeric & Coconut S,3.29,0.0,3.29,0.0013009814699113439,1.0,0.0010449320794148381,0.05111076588472891,0.30266789328426863,3.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,2.0,0.0020898641588296763,0.0,0.0,0.0
Candy Cane - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.003134796238244514,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.006269592476489028,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.006269592476489028,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,5.0,0.00522466039707419,0.0,0.0,0.0
Artisan Grilled Cheese,13.18,0.0,13.18,0.005211834581590125,2.0,0.0020898641588296763,0.27555927242316536,0.4284785435630689,6.59
Chicken Quesadilla,8.79,0.0,8.79,0.0034758745047175415,3.0,0.003134796238244514,0.18377587288312774,0.28576072821846554,2.9299999999999997
Chipotle Chicken Wrap,8.79,0.0,8.79,0.0034758745047175415,3.0,0.003134796238244514,0.18377587288312774,0.28576072821846554,2.9299999999999997
Chipotle Chicken Panini,0.0,0.0,0.0,0.0,3.0,0.003134796238244514,0.0,0.0,0.0
Pesto Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0010449320794148381,0.0,0.0,0.0
Egg White & Cheese Wrap,17.07,0.0,17.07,0.006750077109843963,3.0,0.003134796238244514,0.35688898181057915,1.0,5.69
Mango Teazer - TB,19.96,0.0,19.96,0.00789288454086031,4.0,0.0041797283176593526,0.7691714836223507,0.7691714836223507,4.99
Matcha On My Mind Blend,5.99,0.0,5.99,0.0023686562324525683,1.0,0.0010449320794148381,0.2308285163776493,0.2308285163776493,5.99
Drink - Bottled Water - 500 ml,19.92,0.0,19.92,0.007877067136970813,8.0,0.008359456635318705,0.843710292249047,0.843710292249047,2.49
"""Protein & Co"" Bar",3.69,0.0,3.69,0.0014591555088063401,1.0,0.0010449320794148381,0.15628970775095297,0.15628970775095297,3.69
Condiments (Retail/Merchandise),0.0,0.0,0.0,0.0,1.0,0.0010449320794148381,0.0,-,0.0
Chocolate Peanut - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.0010449320794148381,0.0,0.0,0.0
$ Spinach,1.5,0.0,1.5,0.0005931526458562358,2.0,0.0020898641588296763,1.0,1.0,0.75
No Blueberry,0.0,0.0,0.0,0.0,1.0,0.0010449320794148381,0.0,0.0,0.0
