Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Mangosicle - R,24.87,0.0,24.87,0.008512400654431448,3.0,0.0026642984014209592,0.008926616535955924,0.07869008068343616,8.290000000000001
Oatrageous Mocha - R,24.87,0.0,24.87,0.008512400654431448,3.0,0.0026642984014209592,0.008926616535955924,0.07869008068343616,8.290000000000001
Pea (Not) Butter 2.0 - R,24.87,0.0,24.87,0.008512400654431448,3.0,0.0026642984014209592,0.008926616535955924,0.07869008068343616,8.290000000000001
Canadian Colada - S,23.56,0.0,23.56,0.008064019276976473,4.0,0.003552397868561279,0.008456416790797007,0.07454516690397088,5.89
Oatrageous Mocha - S,21.16,0.0,21.16,0.007242557211410109,4.0,0.003552397868561279,0.0075949821431776175,0.06695143173548489,5.29
Pineapple Freeze - R,16.58,0.0,16.58,0.005674933769620964,2.0,0.0017761989342806395,0.0059510776906372825,0.052460053788957434,8.29
Mangosicle - S ,15.87,0.0,15.87,0.005431917908557582,3.0,0.0026642984014209592,0.005696236607383213,0.05021357380161366,5.29
Berry Cream Sensation - S,11.78,0.0,11.78,0.004032009638488237,2.0,0.0017761989342806395,0.004228208395398504,0.03727258345198544,5.89
Canadian Colada - R,8.29,0.0,8.29,0.002837466884810482,1.0,0.0008880994671403197,0.0029755388453186413,0.026230026894478717,8.29
Pineapple Freeze - S,5.89,0.0,5.89,0.0020160048192441184,1.0,0.0008880994671403197,0.002114104197699252,0.01863629172599272,5.89
Pea (Not) Butter 2.0 - S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High Impact Acai - R,102.19,-9.29,92.9,0.03179742745463134,11.0,0.009769094138543518,0.03334469948493387,0.31250000000000006,8.445454545454545
Pomegranate Punch - R,74.32,0.0,74.32,0.02543794196370507,8.0,0.007104795737122558,0.026675759587947094,0.25,9.29
Acai Avalanche - R,65.03,0.0,65.03,0.022258199218241938,7.0,0.006216696269982238,0.02334128963945371,0.21875000000000003,9.290000000000001
Mind Over Matcha - R,65.03,0.0,65.03,0.022258199218241938,8.0,0.007104795737122558,0.02334128963945371,0.21875000000000003,8.12875
Spinach is in it - R,90.9,0.0,90.9,0.03111287573332604,10.0,0.008880994671403197,0.032626837278584384,0.40502606603395264,9.09
Tropi-Kale - R,72.72,0.0,72.72,0.024890300586660828,8.0,0.007104795737122558,0.026101469822867502,0.3240208528271621,9.09
Tropi-Kale - S,24.36,0.0,24.36,0.008337839965498594,4.0,0.003552397868561279,0.008743561673336803,0.10854163881833978,6.09
Coco Crush - R,18.18,0.0,18.18,0.006222575146665207,2.0,0.0017761989342806395,0.0065253674557168755,0.08100521320679052,9.09
Coco Crush - S,12.18,0.0,12.18,0.004168919982749297,2.0,0.0017761989342806395,0.004371780836668402,0.05427081940916989,6.09
Spinach is in it - S,6.09,0.0,6.09,0.0020844599913746485,1.0,0.0008880994671403197,0.002185890418334201,0.027135409704584945,6.09
Brazilian Thunder - R,44.95,0.0,44.95,0.015385299936336694,7.0,0.006216696269982238,0.01613395308770482,0.23079687820907788,6.421428571428572
Pomegranate Passion - R,44.95,0.0,44.95,0.015385299936336694,5.0,0.004440497335701598,0.01613395308770482,0.23079687820907788,8.99
Matcha Monsoon - R,35.96,0.0,35.96,0.012308239949069355,4.0,0.003552397868561279,0.012907162470163854,0.18463750256726227,8.99
Ocean Mist - R,26.97,0.0,26.97,0.009231179961802016,3.0,0.0026642984014209592,0.009680371852622889,0.1384781269254467,8.99
Pomegranate Passion - S,23.96,0.0,23.96,0.008200929621237535,4.0,0.003552397868561279,0.008599989232066906,0.12302320805093449,5.99
Matcha Monsoon - S,17.97,0.0,17.97,0.0061506972159281505,3.0,0.0026642984014209592,0.006449991924050179,0.09226740603820086,5.989999999999999
$ Whey Protein,45.5,0.0,45.5,0.015573551659695652,26.0,0.023090586145648313,0.016331365194450928,0.7428571428571429,1.75
$ Chia Seeds,6.0,0.0,6.0,0.00205365516391591,6.0,0.0053285968028419185,0.002153586619048474,0.09795918367346938,1.0
$ Collagen,3.0,0.0,3.0,0.001026827581957955,3.0,0.0026642984014209592,0.001076793309524237,0.04897959183673469,1.0
$ Energy Booster,2.0,0.0,2.0,0.0006845517213053034,4.0,0.003552397868561279,0.0007178622063494913,0.0326530612244898,0.5
$ Add WowButter,1.5,0.0,1.5,0.0005134137909789775,2.0,0.0017761989342806395,0.0005383966547621185,0.024489795918367346,0.75
$ Hemp Hearts,1.0,0.0,1.0,0.0003422758606526517,1.0,0.0008880994671403197,0.00035893110317474565,0.0163265306122449,1.0
$ Pea Protein,1.0,0.0,1.0,0.0003422758606526517,1.0,0.0008880994671403197,0.00035893110317474565,0.0163265306122449,1.0
$ Banana,0.75,0.0,0.75,0.00025670689548948876,1.0,0.0008880994671403197,0.0002691983273810592,0.012244897959183673,0.75
$ Combo Booster,0.5,0.0,0.5,0.00017113793032632585,1.0,0.0008880994671403197,0.00017946555158737283,0.00816326530612245,0.5
Add Chocolate Almond Milk,0.0,0.0,0.0,0.0,2.0,0.0017761989342806395,0.0,0.0,0.0
Add Mango,0.0,0.0,0.0,0.0,1.0,0.0008880994671403197,0.0,0.0,0.0
Add Vanilla Almond Milk,0.0,0.0,0.0,0.0,3.0,0.0026642984014209592,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,10.0,0.008880994671403197,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,2.0,0.0017761989342806395,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,20.0,0.017761989342806393,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,2.0,0.0017761989342806395,0.0,0.0,0.0
No Pineapple Juice,0.0,0.0,0.0,0.0,2.0,0.0017761989342806395,0.0,0.0,0.0
No Skim Milk,0.0,0.0,0.0,0.0,1.0,0.0008880994671403197,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,12.0,0.010657193605683837,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,5.0,0.004440497335701598,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,1.0,0.0008880994671403197,0.0,0.0,0.0
Lemon Berry - R,17.98,0.0,17.98,0.006154119974534677,2.0,0.0017761989342806395,0.006453581235081927,0.6666666666666667,8.99
Go Mango - R,8.99,0.0,8.99,0.0030770599872673387,1.0,0.0008880994671403197,0.0032267906175409635,0.33333333333333337,8.99
Booster Ball (1),27.5,0.0,27.5,0.009412586167947922,10.0,0.008880994671403197,0.3064066852367688,0.3064066852367688,2.75
Booster Ball (2),25.0,0.0,25.0,0.008556896516316291,5.0,0.004440497335701598,0.2785515320334262,0.2785515320334262,5.0
Booster Ball (3),20.25,0.0,20.25,0.0069310861782161965,3.0,0.0026642984014209592,0.22562674094707522,0.22562674094707522,6.75
Booster Ball (4),17.0,0.0,17.0,0.005818689631095078,2.0,0.0017761989342806395,0.1894150417827298,0.1894150417827298,8.5
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,5.0,0.004440497335701598,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,11.0,0.009769094138543518,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,14.0,0.012433392539964476,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,7.0,0.006216696269982238,0.0,0.0,0.0
Egg White & Cheese Wrap,22.76,0.0,22.76,0.007790198588454353,4.0,0.003552397868561279,0.5967488201363398,1.0,5.69
Chipotle Chicken Wrap,8.79,0.0,8.79,0.003008604815136808,4.0,0.003552397868561279,0.2304667016255899,0.5715214564369311,2.1975
Artisan Grilled Cheese,6.59,0.0,6.59,0.0022555979217009745,1.0,0.0008880994671403197,0.17278447823807025,0.4284785435630689,6.59
Chipotle Chicken Panini,0.0,0.0,0.0,0.0,2.0,0.0017761989342806395,0.0,0.0,0.0
Pesto Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0008880994671403197,0.0,0.0,0.0
"""Protein & Co"" Bar",3.69,0.0,3.69,0.0012629979258082847,1.0,0.0008880994671403197,0.5970873786407768,0.5970873786407768,3.69
Drink - Bottled Water - 500 ml,2.49,0.0,2.49,0.0008522668930251027,1.0,0.0008880994671403197,0.40291262135922334,0.40291262135922334,2.49
Condiments (Retail/Merchandise),0.0,0.0,0.0,0.0,1.0,0.0008880994671403197,0.0,-,0.0
Chocolate Peanut - Protein & Co,0.0,0.0,0.0,0.0,1.0,0.0008880994671403197,0.0,0.0,0.0
$ Ginger,0.75,0.0,0.75,0.00025670689548948876,1.0,0.0008880994671403197,0.5,0.5,0.75
$ Spinach,0.75,0.0,0.75,0.00025670689548948876,1.0,0.0008880994671403197,0.5,0.5,0.75
No Banana,0.0,0.0,0.0,0.0,3.0,0.0026642984014209592,0.0,0.0,0.0
