Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Spinach is in it - R,18.18,0.0,18.18,0.009368767682389497,2.0,0.002797202797202797,0.00995946094006793,0.1391823610473128,9.09
Coco Crush - S,12.18,0.0,12.18,0.00627676514694742,2.0,0.002797202797202797,0.006672510134764983,0.0932475884244373,6.09
Spinach is in it - S,6.09,0.0,6.09,0.00313838257347371,1.0,0.0013986013986013986,0.0033362550673824913,0.04662379421221865,6.09
Tea Blend Combo ,12.69,0.0,12.69,0.006539585362459997,1.0,0.0013986013986013986,0.006951900953215733,0.1378748370273794,12.69
Lemon Berry - R,44.95,0.0,44.95,0.023164252328020243,5.0,0.006993006993006993,0.024624739783061247,0.750041715334557,8.99
Gingerbread - R,8.99,0.0,8.99,0.004632850465604048,1.0,0.0013986013986013986,0.004924947956612249,0.15000834306691138,8.99
Lemon Berry - S,5.99,0.0,5.99,0.0030868491978830086,1.0,0.0013986013986013986,0.003281472553960776,0.09994994159853161,5.99
$ Whey Protein,17.5,0.0,17.5,0.00901834072837273,10.0,0.013986013986013986,0.009586939848800262,0.7446808510638298,1.75
$ Collagen,1.0,0.0,1.0,0.0005153337559070131,1.0,0.0013986013986013986,0.0005478251342171578,0.0425531914893617,1.0
$ Hemp Hearts,1.0,0.0,1.0,0.0005153337559070131,1.0,0.0013986013986013986,0.0005478251342171578,0.0425531914893617,1.0
$ Pea Protein,1.0,0.0,1.0,0.0005153337559070131,1.0,0.0013986013986013986,0.0005478251342171578,0.0425531914893617,1.0
$ Banana,0.75,0.0,0.75,0.00038650031693025983,1.0,0.0013986013986013986,0.0004108688506628684,0.031914893617021274,0.75
$ Lemon,0.75,0.0,0.75,0.00038650031693025983,1.0,0.0013986013986013986,0.0004108688506628684,0.031914893617021274,0.75
$ Combo Booster,0.5,0.0,0.5,0.00025766687795350654,1.0,0.0013986013986013986,0.0002739125671085789,0.02127659574468085,0.5
$ Energy Booster,0.5,0.0,0.5,0.00025766687795350654,1.0,0.0013986013986013986,0.0002739125671085789,0.02127659574468085,0.5
$ Warrior Booster,0.5,0.0,0.5,0.00025766687795350654,1.0,0.0013986013986013986,0.0002739125671085789,0.02127659574468085,0.5
Add Oat Milk,0.0,0.0,0.0,0.0,1.0,0.0013986013986013986,0.0,0.0,0.0
Add Pineapple Juice,0.0,0.0,0.0,0.0,1.0,0.0013986013986013986,0.0,0.0,0.0
Add Strawberry,0.0,0.0,0.0,0.0,1.0,0.0013986013986013986,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,4.0,0.005594405594405594,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,2.0,0.002797202797202797,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,13.0,0.01818181818181818,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,5.0,0.006993006993006993,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,4.0,0.005594405594405594,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,3.0,0.004195804195804196,0.0,0.0,0.0
Booster Ball (3),20.25,0.0,20.25,0.010435508557117015,3.0,0.004195804195804196,0.4175257731958763,0.4175257731958763,6.75
Booster Ball (2),20.0,0.0,20.0,0.010306675118140263,4.0,0.005594405594405594,0.41237113402061853,0.41237113402061853,5.0
Booster Ball (1),8.25,0.0,8.25,0.004251503486232858,3.0,0.004195804195804196,0.17010309278350516,0.17010309278350516,2.75
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.0013986013986013986,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,10.0,0.013986013986013986,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.004195804195804196,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.008391608391608392,0.0,0.0,0.0
Artisan Grilled Cheese,19.77,0.0,19.77,0.010188148354281648,3.0,0.004195804195804196,0.42847854356306897,0.42847854356306897,6.59
Chicken Quesadilla,8.79,0.0,8.79,0.004529783714422645,2.0,0.002797202797202797,0.1905071521456437,0.1905071521456437,4.395
Chipotle Chicken Panini,8.79,0.0,8.79,0.004529783714422645,1.0,0.0013986013986013986,0.1905071521456437,0.1905071521456437,8.79
Chipotle Chicken Wrap,8.79,0.0,8.79,0.004529783714422645,5.0,0.006993006993006993,0.1905071521456437,0.1905071521456437,1.7579999999999998
Pesto Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0013986013986013986,0.0,0.0,0.0
Mango Teazer - TB,9.98,0.0,9.98,0.005143030883951991,3.0,0.004195804195804196,1.0,1.0,3.3266666666666667
Drink - Bottled Water - 500 ml,7.47,0.0,7.47,0.003849543156625388,3.0,0.004195804195804196,1.0,1.0,2.4899999999999998
$ Spinach,2.25,0.0,2.25,0.0011595009507907796,3.0,0.004195804195804196,0.75,0.75,0.75
$ Ginger,0.75,0.0,0.75,0.00038650031693025983,1.0,0.0013986013986013986,0.25,0.25,0.75
