Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Pomegranate Passion - R,17.98,0.0,17.98,0.013285256173432444,2.0,0.003913894324853229,0.014264633546483033,0.15789935891806445,8.99
Brazilian Thunder - R,8.99,0.0,8.99,0.006642628086716222,1.0,0.0019569471624266144,0.0071323167732415165,0.07894967945903222,8.99
Brazilian Thunder - S,5.99,0.0,5.99,0.004425955755220264,1.0,0.0019569471624266144,0.004752233311648129,0.052603846491613246,5.99
Pineapple Freeze - R,24.87,0.0,24.87,0.018376213628101497,3.0,0.005870841487279843,0.01973089189660918,0.2785618279569893,8.290000000000001
Canadian Colada - R,16.58,0.0,16.58,0.012250809085400997,2.0,0.003913894324853229,0.013153927931072784,0.1857078853046595,8.29
Oatrageous Mocha - R,16.58,0.0,16.58,0.012250809085400997,2.0,0.003913894324853229,0.013153927931072784,0.1857078853046595,8.29
Funky Monkey - S,11.78,0.0,11.78,0.008704133355007464,2.0,0.003913894324853229,0.009345794392523366,0.13194444444444445,5.89
Mangosicle - R,8.29,0.0,8.29,0.006125404542700498,1.0,0.0019569471624266144,0.006576963965536392,0.09285394265232975,8.29
Berry Cream Sensation - S,5.89,0.0,5.89,0.004352066677503732,1.0,0.0019569471624266144,0.004672897196261683,0.06597222222222222,5.89
Mangosicle - S ,5.29,0.0,5.29,0.00390873221120454,1.0,0.0019569471624266144,0.0041968805039430054,0.05925179211469535,5.29
Tropi-Kale - R,45.45,0.0,45.45,0.03358258582216377,5.0,0.009784735812133072,0.036058264443139816,0.5165359699965905,9.09
Tropi-Kale - S,24.36,0.0,24.36,0.01799937933174718,4.0,0.007827788649706457,0.0193262777081383,0.27684964200477324,6.09
Spinach is in it - R,18.18,0.0,18.18,0.013433034328865508,2.0,0.003913894324853229,0.014423305777255924,0.20661438799863618,9.09
Lemon Berry - S,11.98,0.0,11.98,0.008851911510440527,2.0,0.003913894324853229,0.009504466623296258,0.6666666666666667,5.99
Gingerbread - S,5.99,0.0,5.99,0.004425955755220264,1.0,0.0019569471624266144,0.004752233311648129,0.33333333333333337,5.99
$ Whey Protein,7.0,0.0,7.0,0.005172235440157236,4.0,0.007827788649706457,0.005553528077051236,0.6829268292682927,1.75
$ Collagen,2.0,0.0,2.0,0.001477781554330639,2.0,0.003913894324853229,0.0015867223077289246,0.1951219512195122,1.0
$ Add WowButter,0.75,0.0,0.75,0.0005541680828739896,1.0,0.0019569471624266144,0.0005950208653983468,0.07317073170731707,0.75
$ Energy Booster,0.5,0.0,0.5,0.00036944538858265974,1.0,0.0019569471624266144,0.00039668057693223116,0.04878048780487805,0.5
Add Oat Milk,0.0,0.0,0.0,0.0,2.0,0.003913894324853229,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,2.0,0.003913894324853229,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,1.0,0.0019569471624266144,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,8.0,0.015655577299412915,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,3.0,0.005870841487279843,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,3.0,0.005870841487279843,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,1.0,0.0019569471624266144,0.0,0.0,0.0
Booster Ball (2),30.0,0.0,30.0,0.022166723314959585,6.0,0.011741682974559686,0.46153846153846156,0.46153846153846156,5.0
Booster Ball (4),25.5,0.0,25.5,0.018841714817715648,3.0,0.005870841487279843,0.3923076923076923,0.3923076923076923,8.5
Booster Ball (3),6.75,0.0,6.75,0.004987512745865907,1.0,0.0019569471624266144,0.10384615384615385,0.10384615384615385,6.75
Booster Ball (1),2.75,0.0,2.75,0.0020319496372046284,1.0,0.0019569471624266144,0.04230769230769231,0.04230769230769231,2.75
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,4.0,0.007827788649706457,0.0,0.0,0.0
Canadian Maple - Booster Ball,0.0,0.0,0.0,0.0,2.0,0.003913894324853229,0.0,0.0,0.0
Candy Cane - Booster Ball,0.0,0.0,0.0,0.0,4.0,0.007827788649706457,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,5.0,0.009784735812133072,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,4.0,0.007827788649706457,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,9.0,0.01761252446183953,0.0,0.0,0.0
Drink - Bottled Water - 500 ml,14.94,0.0,14.94,0.011039028210849873,6.0,0.011741682974559686,1.0,1.0,2.4899999999999998
Mango Teazer - TB,9.98,0.0,9.98,0.007374129956109888,2.0,0.003913894324853229,1.0,1.0,4.99
$ Spinach,2.25,0.0,2.25,0.001662504248621969,3.0,0.005870841487279843,0.75,0.75,0.75
$ Kale,0.75,0.0,0.75,0.0005541680828739896,1.0,0.0019569471624266144,0.25,0.25,0.75
No Banana,0.0,0.0,0.0,0.0,2.0,0.003913894324853229,0.0,0.0,0.0
