Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Strawberry Storm - R,61.53,0.0,61.53,0.02264121783478866,7.0,0.006737247353224254,0.023548908093047466,0.14893617021276595,8.790000000000001
Banango Burst - R,8.79,0.0,8.79,0.003234459690684094,1.0,0.0009624639076034649,0.003364129727578209,0.02127659574468085,8.79
Brazilian Thunder - R,80.91,0.0,80.91,0.029772483910494887,10.0,0.009624639076034648,0.030966067833714778,0.2411049526193456,8.091
Ocean Mist - R,62.93,0.0,62.93,0.023156376374829358,7.0,0.006737247353224254,0.024084719426222607,0.18752607425949103,8.99
Matcha Monsoon - R,53.94,0.0,53.94,0.01984832260699659,6.0,0.005774783445620789,0.02064404522247652,0.16073663507956373,8.99
Pomegranate Passion - R,53.94,0.0,53.94,0.01984832260699659,6.0,0.005774783445620789,0.02064404522247652,0.16073663507956373,8.99
Pomegranate Passion - S,29.95,0.0,29.95,0.011020713053013494,5.0,0.004812319538017324,0.011462535306139632,0.08924846534358424,5.99
Ocean Mist - S,23.96,0.0,23.96,0.008816570442410797,5.0,0.004812319538017324,0.009170028244911706,0.0713987722748674,4.792
Matcha Monsoon - S,17.97,0.0,17.97,0.006612427831808096,3.0,0.0028873917228103944,0.006877521183683778,0.05354907920615055,5.989999999999999
Brazilian Thunder - S,11.98,0.0,11.98,0.004408285221205398,2.0,0.0019249278152069298,0.004585014122455853,0.0356993861374337,5.99
Funky Monkey - R,66.32,0.0,66.32,0.024403795982499327,8.0,0.007699711260827719,0.025382148297268124,0.2024667236536817,8.29
Canadian Colada - R,49.74,0.0,49.74,0.0183028469868745,7.0,0.006737247353224254,0.019036611222951097,0.15185004274026132,7.105714285714286
Pineapple Freeze - R,49.74,0.0,49.74,0.0183028469868745,6.0,0.005774783445620789,0.019036611222951097,0.15185004274026132,8.290000000000001
Oatrageous Mocha - R,33.16,0.0,33.16,0.012201897991249664,4.0,0.0038498556304138597,0.012691074148634062,0.10123336182684085,8.29
Berry Cream Sensation - R,24.87,0.0,24.87,0.00915142349343725,3.0,0.0028873917228103944,0.009518305611475548,0.07592502137013066,8.290000000000001
Canadian Colada - S,23.56,0.0,23.56,0.008669382288113453,4.0,0.0038498556304138597,0.009016939292575951,0.07192575406032481,5.89
Funky Monkey - S,23.56,0.0,23.56,0.008669382288113453,4.0,0.0038498556304138597,0.009016939292575951,0.07192575406032481,5.89
Berry Cream Sensation - S,11.78,0.0,11.78,0.0043346911440567265,2.0,0.0019249278152069298,0.004508469646287976,0.035962877030162405,5.89
Pineapple Freeze - S,11.78,0.0,11.78,0.0043346911440567265,2.0,0.0019249278152069298,0.004508469646287976,0.035962877030162405,5.89
Mangosicle - S ,10.58,0.0,10.58,0.0038931266811647004,2.0,0.0019249278152069298,0.004049202789280711,0.0322994260593479,5.29
Mangosicle - R,8.29,0.0,8.29,0.003050474497812416,1.0,0.0009624639076034649,0.0031727685371585154,0.025308340456710213,8.29
Pea (Not) Butter 2.0 - R,8.29,0.0,8.29,0.003050474497812416,1.0,0.0009624639076034649,0.0031727685371585154,0.025308340456710213,8.29
Pea (Not) Butter 2.0 - S,5.89,0.0,5.89,0.0021673455720283633,1.0,0.0009624639076034649,0.002254234823143988,0.017981438515081202,5.89
Mind Over Matcha - R,92.9,0.0,92.9,0.03418444883555772,10.0,0.009624639076034648,0.03555490917997903,0.3225806451612903,9.290000000000001
High Impact Acai - R,83.61,0.0,83.61,0.030766003952001946,10.0,0.009624639076034648,0.03199941826198112,0.29032258064516125,8.361
Pomegranate Punch - R,65.03,0.0,65.03,0.023929114184890403,7.0,0.006737247353224254,0.024888436425985316,0.22580645161290322,9.290000000000001
Acai Avalanche - R,46.45,0.0,46.45,0.01709222441777886,5.0,0.004812319538017324,0.017777454589989514,0.16129032258064516,9.290000000000001
Tropi-Kale - R,72.72,0.0,72.72,0.026758806451256806,8.0,0.007699711260827719,0.0278315715346402,0.4132287759972724,9.09
Spinach is in it - R,45.45,0.0,45.45,0.016724254032035504,5.0,0.004812319538017324,0.017394732209150127,0.2582679849982953,9.09
Spinach is in it - S,30.45,0.0,30.45,0.011204698245885172,5.0,0.004812319538017324,0.011653896496559325,0.1730310262529833,6.09
Tropi-Kale - S,12.18,0.0,12.18,0.004481879298354069,3.0,0.0028873917228103944,0.00466155859862373,0.06921241050119332,4.06
Coco Crush - R,9.09,0.0,9.09,0.0033448508064071007,1.0,0.0009624639076034649,0.003478946441830025,0.05165359699965905,9.09
Coco Crush - S,6.09,0.0,6.09,0.0022409396491770346,1.0,0.0009624639076034649,0.002330779299311865,0.03460620525059666,6.09
Lemon Berry - S,23.96,0.0,23.96,0.008816570442410797,4.0,0.0038498556304138597,0.009170028244911706,0.5712923223652838,5.99
Lemon Berry - R,17.98,0.0,17.98,0.006616107535665531,2.0,0.0019249278152069298,0.0068813484074921735,0.4287076776347163,8.99
$ Whey Protein,21.0,0.0,21.0,0.0077273781006104636,12.0,0.011549566891241578,0.00803716999762712,0.5714285714285714,1.75
$ Pea Protein,3.0,0.0,3.0,0.0011039111572300662,3.0,0.0028873917228103944,0.00114816714251816,0.08163265306122448,1.0
$ Chia Seeds,2.0,0.0,2.0,0.0007359407714867108,2.0,0.0019249278152069298,0.0007654447616787734,0.05442176870748299,1.0
$ Collagen,2.0,0.0,2.0,0.0007359407714867108,2.0,0.0019249278152069298,0.0007654447616787734,0.05442176870748299,1.0
$ Hemp Hearts,2.0,0.0,2.0,0.0007359407714867108,2.0,0.0019249278152069298,0.0007654447616787734,0.05442176870748299,1.0
$ Power Booster,1.5,0.0,1.5,0.0005519555786150331,3.0,0.0028873917228103944,0.00057408357125908,0.04081632653061224,0.5
$ Combo Booster,1.0,0.0,1.0,0.0003679703857433554,2.0,0.0019249278152069298,0.0003827223808393867,0.027210884353741496,0.5
$ Energy Booster,1.0,0.0,1.0,0.0003679703857433554,2.0,0.0019249278152069298,0.0003827223808393867,0.027210884353741496,0.5
$ Warrior Booster,1.0,0.0,1.0,0.0003679703857433554,2.0,0.0019249278152069298,0.0003827223808393867,0.027210884353741496,0.5
$ Add WowButter,0.75,0.0,0.75,0.00027597778930751654,1.0,0.0009624639076034649,0.00028704178562954,0.02040816326530612,0.75
$ Strawberry,0.75,0.0,0.75,0.00027597778930751654,1.0,0.0009624639076034649,0.00028704178562954,0.02040816326530612,0.75
$ Density Booster,0.5,0.0,0.5,0.0001839851928716777,1.0,0.0009624639076034649,0.00019136119041969336,0.013605442176870748,0.5
$ Add Coconut,0.25,0.0,0.25,9.199259643583885e-05,1.0,0.0009624639076034649,9.568059520984668e-05,0.006802721088435374,0.25
Add Blueberry,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Add Coconut Water,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Add Oat Milk,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Add Pinapple,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Add Skim Milk,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Add Vanilla Almond Milk,0.0,0.0,0.0,0.0,3.0,0.0028873917228103944,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,12.0,0.011549566891241578,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,3.0,0.0028873917228103944,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,17.0,0.016361886429258902,0.0,0.0,0.0
No Pineapple Juice,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
No Skim Milk,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
No Vanilla Almond Milk,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,6.0,0.005774783445620789,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,8.0,0.007699711260827719,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Booster Ball (2),25.0,0.0,25.0,0.009199259643583885,5.0,0.004812319538017324,0.34683684794672587,0.3937007874015748,5.0
Booster Ball (1),16.5,0.0,16.5,0.0060715113647653645,6.0,0.005774783445620789,0.22891231964483907,0.25984251968503935,2.75
Booster Ball (3),13.5,0.0,13.5,0.004967600207535298,2.0,0.0019249278152069298,0.18729189789123196,0.2125984251968504,6.75
Booster Ball (4),8.5,0.0,8.5,0.003127748278818521,1.0,0.0009624639076034649,0.1179245283018868,0.13385826771653545,8.5
Lemon & Ginger Shot - D,8.58,0.0,8.58,0.0031571859096779895,2.0,0.0019249278152069298,0.11903440621531632,1.0,4.29
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.005774783445620789,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,13.0,0.012512030798845043,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,6.0,0.005774783445620789,0.0,0.0,0.0
Egg White & Cheese Wrap,22.76,0.0,22.76,0.00837500597951877,4.0,0.0038498556304138597,1.629205440229062,1.0,5.69
Chicken Quesadilla,0.0,0.0,0.0,0.0,-1.0,-0.0009624639076034649,0.0,0.0,0.0
Chipotle Chicken Panini,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Chipotle Steak Panini,0.0,0.0,0.0,0.0,1.0,0.0009624639076034649,0.0,0.0,0.0
Pesto Chicken Panini,0.0,0.0,0.0,0.0,2.0,0.0019249278152069298,0.0,0.0,0.0
Chipotle Chicken Wrap,-8.79,0.0,-8.79,-0.003234459690684094,3.0,0.0028873917228103944,-0.6292054402290621,1.0,-2.9299999999999997
Drink - Bottled Water - 500 ml,9.96,0.0,9.96,0.00366498504200382,4.0,0.0038498556304138597,1.0,1.0,2.49
Mango Teazer - TB,4.99,0.0,4.99,0.0018361722248593437,1.0,0.0009624639076034649,1.0,1.0,4.99
$ Ginger,2.25,0.0,2.25,0.0008279333679225497,3.0,0.0028873917228103944,0.6,0.6,0.75
$ Spinach,1.5,0.0,1.5,0.0005519555786150331,2.0,0.0019249278152069298,0.4,0.4,0.75
ALLERGY: milk/dairy,0.0,0.0,0.0,0.0,2.0,0.0019249278152069298,0.0,0.0,0.0
No Banana,0.0,0.0,0.0,0.0,3.0,0.0028873917228103944,0.0,0.0,0.0
