Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Strawberry Sunshine - R,149.22,0.0,149.22,0.06909900857138888,18.0,0.02252816020025031,0.07614586203729219,0.2046099631148103,8.29
Mango Hurricane - R,132.64,0.0,132.64,0.06142134095234567,16.0,0.02002503128911139,0.06768521069981527,0.18187552276872027,8.29
Tropical Tornado - R,107.77,0.0,107.77,0.04990483952378086,13.0,0.016270337922403004,0.05499423369359991,0.14777386224958522,8.29
Mango Hurricane - S,76.57,0.0,76.57,0.03545711758685998,13.0,0.016270337922403004,0.039073104518130695,0.10499252697829395,5.89
Strawberry Sunshine - S,70.68,0.0,70.68,0.032729647003255376,12.0,0.015018773466833541,0.036067481093659114,0.09691617874919443,5.890000000000001
Very Berry - R,58.03,0.0,58.03,0.026871836666651234,7.0,0.008760951188986232,0.029612279681169185,0.07957054121131513,8.290000000000001
Very Berry - S,41.23,0.0,41.23,0.0190922940852323,7.0,0.008760951188986232,0.021039363971301146,0.056534437603696745,5.89
Hawaiian Sunset - S,35.34,0.0,35.34,0.016364823501627688,6.0,0.007509386733416771,0.018033740546829557,0.04845808937459722,5.890000000000001
Pirates Nectar - S,23.56,0.0,23.56,0.010909882334418457,4.0,0.0050062578222778474,0.012022493697886369,0.03230539291639814,5.89
Tropical Tornado - S,17.67,0.0,17.67,0.008182411750813844,3.0,0.0037546933667083854,0.009016870273414778,0.02422904468729861,5.890000000000001
Pirates Nectar - R,16.58,0.0,16.58,0.007677667619043209,2.0,0.0025031289111389237,0.008460651337476909,0.022734440346090033,8.29
Strawberry Storm - R,105.48,0.0,105.48,0.048844413779051736,12.0,0.015018773466833541,0.05382566363552862,0.32432432432432434,8.790000000000001
Nuttin' Better - R,96.69,0.0,96.69,0.04477404596413075,11.0,0.01376720901126408,0.04934019166590123,0.29729729729729726,8.79
Banana's A Whey - R,61.53,0.0,61.53,0.028492574704446844,7.0,0.008760951188986232,0.031398303787391696,0.18918918918918917,8.790000000000001
Ripped Berry - R,61.53,0.0,61.53,0.028492574704446844,7.0,0.008760951188986232,0.031398303787391696,0.18918918918918917,8.790000000000001
Mind Over Matcha - R,102.19,0.0,102.19,0.04732092002352386,11.0,0.01376720901126408,0.052146800975679454,0.3548387096774193,9.29
Acai Avalanche - R,74.32,0.0,74.32,0.0344152145625628,8.0,0.010012515644555695,0.03792494616413051,0.25806451612903225,9.29
High Impact Acai - R,74.32,0.0,74.32,0.0344152145625628,8.0,0.010012515644555695,0.03792494616413051,0.25806451612903225,9.29
Pomegranate Punch - R,37.16,0.0,37.16,0.0172076072812814,4.0,0.0050062578222778474,0.018962473082065254,0.12903225806451613,9.29
Funky Monkey - R,58.03,0.0,58.03,0.026871836666651234,8.0,0.010012515644555695,0.029612279681169185,0.22985819535768048,7.25375
Canadian Colada - R,41.45,0.0,41.45,0.019194169047608026,5.0,0.006257822277847309,0.021151628343692275,0.16418442525548607,8.290000000000001
Pineapple Freeze - R,41.45,0.0,41.45,0.019194169047608026,5.0,0.006257822277847309,0.021151628343692275,0.16418442525548607,8.290000000000001
Funky Monkey - S,23.56,0.0,23.56,0.010909882334418457,4.0,0.0050062578222778474,0.012022493697886369,0.09332171433098314,5.89
Berry Cream Sensation - S,17.67,0.0,17.67,0.008182411750813844,3.0,0.0037546933667083854,0.009016870273414778,0.06999128574823736,5.890000000000001
Oatrageous Mocha - R,16.58,0.0,16.58,0.007677667619043209,2.0,0.0025031289111389237,0.008460651337476909,0.06567377010219441,8.29
Canadian Colada - S,11.78,0.0,11.78,0.005454941167209229,2.0,0.0025031289111389237,0.0060112468489431845,0.04666085716549157,5.89
Pineapple Freeze - S,11.78,0.0,11.78,0.005454941167209229,2.0,0.0025031289111389237,0.0060112468489431845,0.04666085716549157,5.89
Berry Cream Sensation - R,8.29,0.0,8.29,0.0038388338095216045,1.0,0.0012515644555694619,0.004230325668738454,0.032836885051097206,8.29
Mangosicle - R,8.29,0.0,8.29,0.0038388338095216045,1.0,0.0012515644555694619,0.004230325668738454,0.032836885051097206,8.29
Pea (Not) Butter 2.0 - R,8.29,0.0,8.29,0.0038388338095216045,1.0,0.0012515644555694619,0.004230325668738454,0.032836885051097206,8.29
Oatrageous Mocha - S,5.29,0.0,5.29,0.0024496297771253667,1.0,0.0012515644555694619,0.0026994478634048765,0.02095381446565793,5.29
