Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Strawberry Sunshine - R,157.51,0.0,157.51,0.0578504504703035,19.0,0.01857282502443793,0.062153246363772695,0.20807133421400262,8.29
Mango Hurricane - R,149.22,0.0,149.22,0.054805689919234894,18.0,0.017595307917888565,0.05888202287094255,0.19712021136063407,8.29
Tropical Tornado - R,132.64,0.0,132.64,0.04871616881709768,16.0,0.015640273704789834,0.05233957588528226,0.17521796565389694,8.29
Very Berry - R,99.48,-8.29,91.19,0.03349236606175466,13.0,0.01270772238514174,0.03598345842113156,0.12046235138705416,7.014615384615384
Strawberry Sunshine - S,53.01,0.0,53.01,0.01946957259495136,9.0,0.008797653958944282,0.020917678812415658,0.07002642007926023,5.89
Mango Hurricane - S,41.23,0.0,41.23,0.01514300090718439,7.0,0.006842619745845552,0.016269305742989956,0.054464993394980184,5.89
Hawaiian Sunset - R,33.16,0.0,33.16,0.01217904220427442,4.0,0.0039100684261974585,0.013084893971320566,0.043804491413474235,8.29
Hawaiian Sunset - S,23.56,0.0,23.56,0.008653143375533938,4.0,0.0039100684261974585,0.009296746138851404,0.031122853368560105,5.89
Very Berry - S,23.56,0.0,23.56,0.008653143375533938,4.0,0.0039100684261974585,0.009296746138851404,0.031122853368560105,5.89
Pirates Nectar - S,17.67,0.0,17.67,0.006489857531650454,3.0,0.002932551319648094,0.006972559604138554,0.023342140026420082,5.890000000000001
Tropical Tornado - S,17.67,0.0,17.67,0.006489857531650454,3.0,0.002932551319648094,0.006972559604138554,0.023342140026420082,5.890000000000001
Pirates Nectar - R,16.58,0.0,16.58,0.00608952110213721,2.0,0.0019550342130987292,0.006542446985660283,0.021902245706737117,8.29
Nuttin' Better - R,202.17,0.0,202.17,0.07425322564650662,24.0,0.02346041055718475,0.07977602575940528,0.3108108108108108,8.42375
Strawberry Storm - R,167.01,0.0,167.01,0.06133962118624461,19.0,0.01857282502443793,0.06590193432298697,0.25675675675675674,8.79
Ripped Berry - R,149.43,0.0,149.43,0.0548828189561136,17.0,0.016617790811339198,0.05896488860477782,0.22972972972972971,8.790000000000001
Banana's A Whey - R,123.06,0.0,123.06,0.04519761561091708,14.0,0.013685239491691105,0.04855932002746408,0.18918918918918917,8.790000000000001
Banango Burst - R,8.79,0.0,8.79,0.0032284011150655054,1.0,0.0009775171065493646,0.003468522859104577,0.01351351351351351,8.79
High Impact Acai - R,130.06,0.0,130.06,0.047768583506873685,14.0,0.013685239491691105,0.051321511155306185,0.45161290322580644,9.290000000000001
Mind Over Matcha - R,83.61,0.0,83.61,0.030708375111561652,9.0,0.008797653958944282,0.03299240002841112,0.29032258064516125,9.29
Acai Avalanche - R,55.74,0.0,55.74,0.020472250074374435,6.0,0.005865102639296188,0.02199493335227408,0.1935483870967742,9.290000000000001
Pomegranate Punch - R,18.58,0.0,18.58,0.006824083358124811,3.0,0.002932551319648094,0.0073316444507580255,0.06451612903225806,6.1933333333333325
Mangosicle - R,49.74,0.0,49.74,0.018268563306411634,6.0,0.005865102639296188,0.019627340956980852,0.19852324885252445,8.290000000000001
Canadian Colada - R,41.45,0.0,41.45,0.015223802755343028,5.0,0.004887585532746823,0.01635611746415071,0.16543604071043705,8.290000000000001
Funky Monkey - S,35.34,0.0,35.34,0.012979715063300907,6.0,0.005865102639296188,0.013945119208277108,0.1410496906805029,5.890000000000001
Funky Monkey - R,33.16,0.0,33.16,0.01217904220427442,5.0,0.004887585532746823,0.013084893971320566,0.13234883256834962,6.632
Oatrageous Mocha - S,26.45,0.0,26.45,0.00971458583543602,5.0,0.004887585532746823,0.010437136475917642,0.10556775094791458,5.29
Berry Cream Sensation - R,16.58,0.0,16.58,0.00608952110213721,2.0,0.0019550342130987292,0.006542446985660283,0.06617441628417481,8.29
Oatrageous Mocha - R,16.58,0.0,16.58,0.00608952110213721,2.0,0.0019550342130987292,0.006542446985660283,0.06617441628417481,8.29
Canadian Colada - S,11.78,0.0,11.78,0.004326571687766969,2.0,0.0019550342130987292,0.004648373069425702,0.047016563560167625,5.89
Pineapple Freeze - R,8.29,0.0,8.29,0.003044760551068605,1.0,0.0009775171065493646,0.0032712234928301415,0.033087208142087404,8.29
Pineapple Freeze - S,5.89,0.0,5.89,0.0021632858438834844,1.0,0.0009775171065493646,0.002324186534712851,0.023508281780083812,5.89
Mangosicle - S ,5.29,0.0,5.29,0.0019429171670872043,1.0,0.0009775171065493646,0.0020874272951835284,0.021113550189582917,5.29
Tropi-Kale - R,72.72,0.0,72.72,0.026708683627709166,9.0,0.008797653958944282,0.02869521983095391,0.3470790378006873,8.08
Spinach is in it - R,45.45,0.0,45.45,0.01669292726731823,5.0,0.004887585532746823,0.017934512394346194,0.21692439862542956,9.09
Spinach is in it - S,42.63,0.0,42.63,0.015657194486375713,7.0,0.006842619745845552,0.01682174396855838,0.20346506300114547,6.090000000000001
Tropi-Kale - S,36.54,0.0,36.54,0.013420452416893467,6.0,0.005865102639296188,0.014418637687335752,0.17439862542955326,6.09
Coco Crush - S,12.18,0.0,12.18,0.004473484138964489,2.0,0.0019550342130987292,0.004806212562445251,0.058132875143184416,6.09
Pomegranate Passion - R,62.93,0.0,62.93,0.023113001384649858,7.0,0.006842619745845552,0.024832098239300462,0.32817062995410934,8.99
Brazilian Thunder - R,44.95,0.0,44.95,0.01650928670332133,5.0,0.004887585532746823,0.01773721302807176,0.23440759282436383,8.99
Matcha Monsoon - S,23.96,0.0,23.96,0.008800055826731459,4.0,0.0039100684261974585,0.009454585631870953,0.12494785148101795,5.99
Matcha Monsoon - R,17.98,0.0,17.98,0.006603714681328532,2.0,0.0019550342130987292,0.007094885211228703,0.09376303712974553,8.99
Ocean Mist - R,17.98,0.0,17.98,0.006603714681328532,2.0,0.0019550342130987292,0.007094885211228703,0.09376303712974553,8.99
Brazilian Thunder - S,11.98,0.0,11.98,0.004400027913365729,3.0,0.002932551319648094,0.004727292815935476,0.06247392574050897,3.9933333333333336
Ocean Mist - S,11.98,0.0,11.98,0.004400027913365729,2.0,0.0019550342130987292,0.004727292815935476,0.06247392574050897,5.99
$ Whey Protein,35.0,0.0,35.0,0.012854839479783015,20.0,0.019550342130987292,0.01381095563921049,0.7106598984771574,1.75
$ Chia Seeds,3.0,0.0,3.0,0.0011018433839814013,3.0,0.002932551319648094,0.0011837961976466135,0.06091370558375635,1.0
$ Add WowButter,2.25,0.0,2.25,0.000826382537986051,3.0,0.002932551319648094,0.0008878471482349601,0.04568527918781726,0.75
$ Hemp Hearts,2.0,0.0,2.0,0.0007345622559876008,2.0,0.0019550342130987292,0.0007891974650977423,0.04060913705583756,1.0
$ Pea Protein,2.0,0.0,2.0,0.0007345622559876008,2.0,0.0019550342130987292,0.0007891974650977423,0.04060913705583756,1.0
$ Mango,1.5,0.0,1.5,0.0005509216919907006,2.0,0.0019550342130987292,0.0005918980988233067,0.030456852791878174,0.75
$ Add Matcha,1.0,0.0,1.0,0.0003672811279938004,1.0,0.0009775171065493646,0.00039459873254887114,0.02030456852791878,1.0
$ Raspberry,0.75,0.0,0.75,0.0002754608459953503,1.0,0.0009775171065493646,0.00029594904941165337,0.015228426395939087,0.75
$ Strawberry,0.75,0.0,0.75,0.0002754608459953503,1.0,0.0009775171065493646,0.00029594904941165337,0.015228426395939087,0.75
$ Add Honey,0.5,0.0,0.5,0.0001836405639969002,1.0,0.0009775171065493646,0.00019729936627443557,0.01015228426395939,0.5
$ Energy Booster,0.5,0.0,0.5,0.0001836405639969002,1.0,0.0009775171065493646,0.00019729936627443557,0.01015228426395939,0.5
Add Banana,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
Add Blueberry,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
Add On Super Booster,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
Add Pinapple,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
Add Vanilla Almond Milk,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,9.0,0.008797653958944282,0.0,0.0,0.0
Density Booster,0.0,0.0,0.0,0.0,6.0,0.005865102639296188,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,23.0,0.022482893450635387,0.0,0.0,0.0
No Ice,0.0,0.0,0.0,0.0,1.0,0.0009775171065493646,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,5.0,0.004887585532746823,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,10.0,0.009775171065493646,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,3.0,0.002932551319648094,0.0,0.0,0.0
Lemon Berry - R,35.96,0.0,35.96,0.013207429362657064,4.0,0.0039100684261974585,0.014189770422457407,0.8572109654350417,8.99
Lemon Berry - S,5.99,0.0,5.99,0.0022000139566828647,1.0,0.0009775171065493646,0.002363646407967738,0.14278903456495828,5.99
Booster Ball (3),27.0,0.0,27.0,0.00991659045583261,4.0,0.0039100684261974585,0.3523884103367267,0.41064638783269963,6.75
Booster Ball (2),25.0,0.0,25.0,0.00918202819984501,5.0,0.004887585532746823,0.3262855651265988,0.38022813688212925,5.0
