Name,Gross Sales Total,Item Discount Total,Sales Less Item Discounts,Percent of Total Sales,Quantity Sold,Percent of Total Quantity Sold,Percent of Major Group Sales,Percent of Family Group Sales,Average Price
Ocean Mist - R,8.99,0.0,8.99,0.007290213759771644,1.0,0.002136752136752137,0.007534361381159907,0.07317867317867319,8.99
Pomegranate Passion - S,5.99,0.0,5.99,0.004857439423919038,1.0,0.002136752136752137,0.0050201139792155555,0.048758648758648764,5.99
Tropi-Kale - R,18.18,0.0,18.18,0.014742612475266795,2.0,0.004273504273504274,0.015236339255782771,0.4987654320987654,9.09
Tropi-Kale - S,12.18,0.0,12.18,0.009877063803561582,2.0,0.004273504273504274,0.010207844451894068,0.33415637860082303,6.09
Spinach is in it - S,6.09,0.0,6.09,0.004938531901780791,1.0,0.002136752136752137,0.005103922225947034,0.16707818930041152,6.09
$ Whey Protein,12.25,0.0,12.25,0.00993382853806481,7.0,0.014957264957264958,0.010266510224606102,0.6805555555555556,1.75
$ Collagen,2.0,0.0,2.0,0.001621849557235071,2.0,0.004273504273504274,0.0016761649346295677,0.1111111111111111,1.0
$ Energy Booster,1.5,0.0,1.5,0.0012163871679263033,3.0,0.00641025641025641,0.0012571237009721759,0.08333333333333333,0.5
$ Chia Seeds,1.0,0.0,1.0,0.0008109247786175355,1.0,0.002136752136752137,0.0008380824673147839,0.05555555555555555,1.0
$ Banana,0.75,0.0,0.75,0.0006081935839631516,1.0,0.002136752136752137,0.0006285618504860879,0.041666666666666664,0.75
$ Density Booster,0.5,0.0,0.5,0.0004054623893087678,1.0,0.002136752136752137,0.0004190412336573919,0.027777777777777776,0.5
Add Blueberry,0.0,0.0,0.0,0.0,1.0,0.002136752136752137,0.0,0.0,0.0
Add Pinapple,0.0,0.0,0.0,0.0,1.0,0.002136752136752137,0.0,0.0,0.0
Combo Booster,0.0,0.0,0.0,0.0,5.0,0.010683760683760684,0.0,0.0,0.0
Energy Booster,0.0,0.0,0.0,0.0,12.0,0.02564102564102564,0.0,0.0,0.0
Power Booster,0.0,0.0,0.0,0.0,2.0,0.004273504273504274,0.0,0.0,0.0
Warrior Booster,0.0,0.0,0.0,0.0,5.0,0.010683760683760684,0.0,0.0,0.0
Wilderness Booster,0.0,0.0,0.0,0.0,1.0,0.002136752136752137,0.0,0.0,0.0
Lemon Berry - R,8.99,0.0,8.99,0.007290213759771644,1.0,0.002136752136752137,0.007534361381159907,1.0,8.99
Booster Ball (1),16.5,0.0,16.5,0.013380258847189337,6.0,0.01282051282051282,0.6226415094339622,0.6226415094339622,2.75
Booster Ball (2),10.0,0.0,10.0,0.008109247786175356,2.0,0.004273504273504274,0.37735849056603776,0.37735849056603776,5.0
Birthday Cake - Booster Ball,0.0,0.0,0.0,0.0,1.0,0.002136752136752137,0.0,0.0,0.0
Chocolate Chip - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.00641025641025641,0.0,0.0,0.0
Monster - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.00641025641025641,0.0,0.0,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,0.0,0.0,3.0,0.00641025641025641,0.0,0.0,0.0
Drink - Bottled Water - 500 ml,7.47,0.0,7.47,0.00605760809627299,3.0,0.00641025641025641,1.0,1.0,2.4899999999999998
Matcha On My Mind Blend,5.99,0.0,5.99,0.004857439423919038,1.0,0.002136752136752137,1.0,1.0,5.99
Add Kale,0.0,0.0,0.0,0.0,1.0,0.002136752136752137,0.0,0.0,0.0
Split In 2 Cups,0.0,0.0,0.0,0.0,1.0,0.002136752136752137,0.0,0.0,0.0
